PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0161,-,BT_RS13330,WP_162303082.1,,28429 - 29455 (-),NC_004663.1:3291337-3292363,,-
PUL0161,-,BT_RS13335,WP_011108420.1,,30929 - 32735 (+),NC_004663.1:3293837-3295643,,-
PUL0161,-,BT_RS13340,WP_004323215.1,,32781 - 33057 (+),NC_004663.1:3295689-3295965,,-
PUL0161,-,BT_RS13345,WP_011108421.1,,33151 - 34912 (+),NC_004663.1:3296059-3297820,,-
PUL0161,-,BT_RS13350,WP_004323218.1,,35196 - 35409 (+),NC_004663.1:3298104-3298317,,-
PUL0161,-,BT_RS13355,WP_073343634.1,,35429 - 35639 (+),NC_004663.1:3298337-3298547,,-
PUL0161,-,BT_RS13360,WP_011108422.1,,35657 - 36740 (+),NC_004663.1:3298565-3299648,,-
PUL0161,-,BT_RS13365,WP_011108423.1,,36761 - 36983 (+),NC_004663.1:3299669-3299891,,-
PUL0161,-,BT_RS13370,WP_011108424.1,,37027 - 38134 (+),NC_004663.1:3299935-3301042,,-
PUL0161,-,BT_RS13375,WP_011108425.1,,38146 - 38147 (+),NC_004663.1:3301054-3301055,,-
PUL0162,-,BT_RS19455,WP_008764126.1,,0 - 2574 (+),NC_004663.1:5012915-5015489,,-
PUL0162,-,BT_RS19460,WP_164927913.1,,3042 - 6174 (+),NC_004663.1:5015957-5019089,,-
PUL0162,-,BT_RS19465,WP_008764128.1,,6185 - 8117 (+),NC_004663.1:5019100-5021032,,-
PUL0162,-,BT_RS19470,WP_008764129.1,,8145 - 8841 (+),NC_004663.1:5021060-5021756,,-
PUL0162,-,BT_RS19475,WP_008764130.1,,8859 - 10767 (+),NC_004663.1:5021774-5023682,,-
PUL0162,-,BT_RS19480,WP_011108997.1,,10798 - 13066 (+),NC_004663.1:5023713-5025981,,-
PUL0162,-,BT_RS19485,WP_008760786.1,,13104 - 15081 (+),NC_004663.1:5026019-5027996,,-
PUL0162,-,BT_RS19490,WP_008764132.1,,15114 - 16245 (+),NC_004663.1:5028029-5029160,,-
PUL0162,-,BT_RS19495,WP_008764133.1,,16271 - 17414 (+),NC_004663.1:5029186-5030329,,-
PUL0162,-,BT_RS19500,WP_011108998.1,,17488 - 18637 (+),NC_004663.1:5030403-5031552,,-
PUL0162,-,BT_RS19505,WP_008764135.1,,18717 - 21093 (+),NC_004663.1:5031632-5034008,,-
PUL0162,trpS,BT_RS19510,WP_008760790.1,,21174 - 22275 (-),NC_004663.1:5034089-5035190,,6.1.1.2
PUL0162,-,BT_RS19515,WP_072067671.1,,22511 - 22537 (+),NC_004663.1:5035426-5035452,,-
PUL0163,-,BT_RS19030,WP_011108964.1,,0 - 2262 (+),NC_004663.1:4893415-4895677,,-
PUL0163,-,BT_RS19035,WP_011108965.1,,2526 - 6123 (-),NC_004663.1:4895941-4899538,,-
PUL0163,-,BT_RS19040,WP_008766953.1,,6718 - 7393 (-),NC_004663.1:4900133-4900808,,-
PUL0163,-,BT_RS19045,WP_008766952.1,,7414 - 8116 (-),NC_004663.1:4900829-4901531,,-
PUL0163,-,BT_RS19050,WP_008766951.1,,8121 - 8922 (-),NC_004663.1:4901536-4902337,,-
PUL0163,-,BT_RS19055,WP_008766950.1,,9005 - 9950 (-),NC_004663.1:4902420-4903365,,-
PUL0163,-,BT_RS19060,WP_008762716.1,,10033 - 11455 (-),NC_004663.1:4903448-4904870,,-
PUL0163,-,BT_RS19065,WP_008762717.1,,11702 - 12854 (-),NC_004663.1:4905117-4906269,,-
PUL0163,-,BT_RS19070,WP_011108966.1,,13304 - 14750 (-),NC_004663.1:4906719-4908165,,-
PUL0163,-,BT_RS19075,WP_011108967.1,,14795 - 15959 (-),NC_004663.1:4908210-4909374,,-
PUL0163,-,BT_RS19080,WP_011108968.1,,15993 - 16941 (-),NC_004663.1:4909408-4910356,,-
PUL0163,-,BT_RS19085,WP_008762721.1,,16999 - 19282 (-),NC_004663.1:4910414-4912697,,-
PUL0163,-,BT_RS19090,WP_011108970.1,,19491 - 23529 (+),NC_004663.1:4912906-4916944,,-
PUL0163,-,BT_RS19095,WP_011108971.1,,24047 - 25406 (+),NC_004663.1:4917462-4918821,,-
PUL0163,-,BT_RS19100,WP_011108972.1,,25428 - 28530 (+),NC_004663.1:4918843-4921945,,-
PUL0163,-,BT_RS19105,WP_011108973.1,,28549 - 30529 (+),NC_004663.1:4921964-4923944,,-
PUL0163,-,BT_RS19110,WP_011108974.1,,30547 - 31522 (+),NC_004663.1:4923962-4924937,,-
PUL0163,-,BT_RS19115,WP_162303170.1,,31601 - 33230 (+),NC_004663.1:4925016-4926645,,-
PUL0163,-,BT_RS19120,WP_011108976.1,,33249 - 34827 (+),NC_004663.1:4926664-4928242,,-
PUL0163,-,BT_RS19125,WP_011108977.1,,34918 - 35812 (-),NC_004663.1:4928333-4929227,,-
PUL0163,-,BT_RS19130,WP_008762730.1,,36426 - 36628 (-),NC_004663.1:4929841-4930043,,-
PUL0164,-,P164_RS15845,WP_028377306.1,,0 - 1083 (+),NZ_JHZY01000004.1:1690359-1691442,,-
PUL0164,-,P164_RS15850,WP_028377307.1,,1103 - 2486 (+),NZ_JHZY01000004.1:1691462-1692845,,-
PUL0164,bglX,P164_RS15855,WP_081817411.1,,2486 - 4709 (-),NZ_JHZY01000004.1:1692845-1695068,,3.2.1.21
PUL0164,-,P164_RS15860,WP_117434339.1,,4803 - 6111 (-),NZ_JHZY01000004.1:1695162-1696470,,-
PUL0164,-,P164_RS15865,WP_028377310.1,,6085 - 7333 (-),NZ_JHZY01000004.1:1696444-1697692,,-
PUL0164,-,P164_RS15870,WP_051621379.1,,7340 - 8531 (-),NZ_JHZY01000004.1:1697699-1698890,,-
PUL0164,-,P164_RS15875,WP_028377312.1,,8517 - 9723 (-),NZ_JHZY01000004.1:1698876-1700082,,-
PUL0164,-,P164_RS15880,WP_028377313.1,,9725 - 11564 (-),NZ_JHZY01000004.1:1700084-1701923,,-
PUL0164,-,P164_RS15885,WP_159106034.1,,11577 - 12615 (-),NZ_JHZY01000004.1:1701936-1702974,,-
PUL0164,-,P164_RS15890,WP_028377315.1,,12912 - 13785 (+),NZ_JHZY01000004.1:1703271-1704144,,-
PUL0164,-,P164_RS15895,WP_035900160.1,,13816 - 14773 (+),NZ_JHZY01000004.1:1704175-1705132,,-
PUL0164,-,P164_RS15900,WP_051621381.1,,15071 - 18257 (+),NZ_JHZY01000004.1:1705430-1708616,,-
PUL0164,-,P164_RS15905,WP_028377317.1,,18262 - 19819 (+),NZ_JHZY01000004.1:1708621-1710178,,-
PUL0164,-,P164_RS15910,WP_051621382.1,,19831 - 20884 (+),NZ_JHZY01000004.1:1710190-1711243,,-
PUL0164,-,P164_RS15915,WP_028377318.1,,20965 - 22177 (+),NZ_JHZY01000004.1:1711324-1712536,,-
PUL0164,-,P164_RS15920,WP_028377319.1,,22252 - 23590 (-),NZ_JHZY01000004.1:1712611-1713949,,-
PUL0164,-,P164_RS15925,WP_028377320.1,,23727 - 26223 (+),NZ_JHZY01000004.1:1714086-1716582,,-
PUL0164,-,P164_RS15930,WP_035899932.1,,26219 - 27197 (+),NZ_JHZY01000004.1:1716578-1717556,,-
PUL0164,-,P164_RS15935,WP_028377321.1,,27180 - 29139 (+),NZ_JHZY01000004.1:1717539-1719498,,-
PUL0165,-,FG27_RS09925,WP_037318564.1,,0 - 1938 (-),NZ_JQNQ01000001.1:2251021-2252959,,-
PUL0165,-,FG27_RS09930,WP_037318566.1,,1947 - 4428 (-),NZ_JQNQ01000001.1:2252968-2255449,,-
PUL0165,-,FG27_RS09935,WP_037318570.1,,4587 - 5961 (+),NZ_JQNQ01000001.1:2255608-2256982,,-
PUL0165,-,FG27_RS09940,WP_037318572.1,,6025 - 7231 (-),NZ_JQNQ01000001.1:2257046-2258252,,3.2.1.-
PUL0165,-,FG27_RS09945,WP_037318574.1,,7316 - 9803 (-),NZ_JQNQ01000001.1:2258337-2260824,,-
PUL0165,-,FG27_RS09950,WP_156101222.1,,9930 - 11010 (-),NZ_JQNQ01000001.1:2260951-2262031,,-
PUL0165,-,FG27_RS09955,WP_197051683.1,,11032 - 12616 (-),NZ_JQNQ01000001.1:2262053-2263637,,-
PUL0165,-,FG27_RS09960,WP_037318583.1,,12621 - 15792 (-),NZ_JQNQ01000001.1:2263642-2266813,,-
PUL0165,-,FG27_RS09965,WP_051935814.1,,16101 - 17085 (-),NZ_JQNQ01000001.1:2267122-2268106,,-
PUL0165,-,FG27_RS09970,WP_037318586.1,,17097 - 17970 (-),NZ_JQNQ01000001.1:2268118-2268991,,-
PUL0165,-,FG27_RS09975,WP_037318588.1,,18178 - 19300 (+),NZ_JQNQ01000001.1:2269199-2270321,,-
PUL0165,-,FG27_RS09980,WP_037318590.1,,19313 - 21152 (+),NZ_JQNQ01000001.1:2270334-2272173,,-
PUL0165,-,FG27_RS09985,WP_051935815.1,,21161 - 22352 (+),NZ_JQNQ01000001.1:2272182-2273373,,-
PUL0165,-,FG27_RS09990,WP_037318593.1,,22352 - 23546 (+),NZ_JQNQ01000001.1:2273373-2274567,,-
PUL0165,-,FG27_RS09995,WP_051935816.1,,23542 - 24805 (+),NZ_JQNQ01000001.1:2274563-2275826,,-
PUL0165,-,FG27_RS10000,WP_037318596.1,,24801 - 26178 (-),NZ_JQNQ01000001.1:2275822-2277199,,-
PUL0166,-,BF638R_RS15150,WP_014299220.1,,0 - 813 (-),NC_016776.1:3710042-3710855,,-
PUL0166,-,BF638R_RS15155,WP_008661176.1,,917 - 2516 (-),NC_016776.1:3710959-3712558,,-
PUL0166,-,BF638R_RS15160,WP_005798906.1,,2551 - 4171 (-),NC_016776.1:3712593-3714213,,-
PUL0166,-,BF638R_RS15165,WP_005798907.1,,4181 - 7190 (-),NC_016776.1:3714223-3717232,,-
PUL0166,-,BF638R_RS15170,WP_005789577.1,,7505 - 8516 (+),NC_016776.1:3717547-3718558,,-
PUL0167,-,BACOVA_02087,EDO12197.1,,0 - 201 (-),AAXF02000047.1:109596-109797,,-
PUL0167,-,BACOVA_02088,EDO12198.1,,173 - 1364 (-),AAXF02000047.1:109769-110960,,5.1.3.8
PUL0167,-,BACOVA_02089,EDO12199.1,,1376 - 2750 (-),AAXF02000047.1:110972-112346,,-
PUL0167,-,BACOVA_02090,EDO12200.1,,2779 - 3997 (-),AAXF02000047.1:112375-113593,,-
PUL0167,-,BACOVA_02091,EDO12201.1,,3993 - 6204 (-),AAXF02000047.1:113589-115800,,-
PUL0167,-,BACOVA_02092,EDO12202.1,,6210 - 7311 (-),AAXF02000047.1:115806-116907,,-
PUL0167,-,BACOVA_02093,EDO12203.1,,7328 - 8411 (-),AAXF02000047.1:116924-118007,,-
PUL0167,-,BACOVA_02094,EDO12204.1,,8430 - 9564 (-),AAXF02000047.1:118026-119160,,-
PUL0167,-,BACOVA_02095,EDO12205.1,,9656 - 11468 (-),AAXF02000047.1:119252-121064,,-
PUL0167,-,BACOVA_02096,EDO12206.1,,11494 - 14743 (-),AAXF02000047.1:121090-124339,,-
PUL0167,-,BACOVA_02097,EDO12207.1,,15075 - 19005 (+),AAXF02000047.1:124671-128601,,-
PUL0168,yufC,L36511,AAK06076.1,,0 - 945 (-),AE005176.1:2053080-2054025,,-
PUL0168,galE,L0024,AAK06077.1,,1067 - 2048 (-),AE005176.1:2054147-2055128,,5.1.3.2
PUL0168,lacZ,L0025,AAK06078.1,,2099 - 5090 (-),AE005176.1:2055179-2058170,,3.2.1.23
PUL0168,thgA,L0026,AAK06079.1,,5101 - 5563 (-),AE005176.1:2058181-2058643,,2.3.1.18
PUL0168,galT,L0027,AAK06080.1,,5764 - 7246 (-),AE005176.1:2058844-2060326,,2.7.7.10
PUL0168,galK,L0028,AAK06081.1,,7419 - 8619 (-),AE005176.1:2060499-2061699,,2.7.1.6
PUL0168,galM,L0029,AAK06082.1,,8645 - 9665 (-),AE005176.1:2061725-2062745,,5.1.3.3
PUL0168,yugA,L47971,AAK06083.1,,11460 - 12195 (-),AE005176.1:2064540-2065275,,-
PUL0168,yugB,L48789,AAK06084.1,,12323 - 13187 (+),AE005176.1:2065403-2066267,,-
PUL0169,-,XCV2724,CAJ24403.1,,0 - 2376 (-),AM039952.1:3088883-3091259,,-
PUL0169,-,XCV2725,CAJ24404.1,,2520 - 5415 (-),AM039952.1:3091403-3094298,,-
PUL0169,-,XCV2726,CAJ24405.1,,5873 - 7694 (-),AM039952.1:3094756-3096577,,-
PUL0169,-,XCV2727,CAJ24406.1,,7164 - 8253 (-),AM039952.1:3096047-3097136,,-
PUL0169,-,XCV2728,CAJ24407.1,,8560 - 10147 (-),AM039952.1:3097443-3099030,,-
PUL0169,-,XCV2729,CAJ24408.1,,10143 - 14502 (-),AM039952.1:3099026-3103385,,-
PUL0169,-,XCV2730,CAJ24409.1,,14901 - 17718 (-),AM039952.1:3103784-3106601,,-
PUL0169,-,XCV2731,CAJ24410.1,,17844 - 18096 (-),AM039952.1:3106727-3106979,,-
PUL0169,-,XCV2732,CAJ24411.1,,18198 - 19952 (-),AM039952.1:3107081-3108835,,-
PUL0171,-,BF638R_3437,CBW23899.1,,0 - 540 (+),FQ312004.1:4060271-4060811,,-
PUL0171,-,BF638R_3438,CBW23900.1,,586 - 1576 (+),FQ312004.1:4060857-4061847,,-
PUL0171,omp117,BF638R_3439,CBW23901.1,,1756 - 5026 (+),FQ312004.1:4062027-4065297,,-
PUL0171,-,BF638R_3440,CBW23902.1,,5046 - 6675 (+),FQ312004.1:4065317-4066946,,-
PUL0171,-,BF638R_3441,CBW23903.1,,6706 - 7747 (+),FQ312004.1:4066977-4068018,,-
PUL0171,-,BF638R_3442,CBW23904.1,,7770 - 8952 (+),FQ312004.1:4068041-4069223,,-
PUL0171,-,BF638R_3443,CBW23905.1,,8964 - 9996 (+),FQ312004.1:4069235-4070267,,-
PUL0174,-,Kfla_4051,ADB33100.1,,0 - 2847 (-),CP001736.1:4338948-4341795,,-
PUL0174,-,Kfla_4052,ADB33101.1,,2843 - 6170 (-),CP001736.1:4341791-4345118,,-
PUL0174,-,Kfla_4053,ADB33102.1,,6286 - 7468 (-),CP001736.1:4345234-4346416,,-
PUL0175,unk1,-,AAS19693.1,,111 - 1293 (+),AY526725.1:222-1404,,-
PUL0175,unk2,-,AAS19694.1,,1296 - 2529 (+),AY526725.1:1407-2640,,-
PUL0175,man5A,-,AAS19695.1,,2541 - 3912 (+),AY526725.1:2652-4023,,-
PUL0175,aga27A,-,AAS19696.1,,4039 - 5257 (+),AY526725.1:4150-5368,,-
PUL0176,-,Kfla_1895,ADB30989.1,,0 - 2172 (-),CP001736.1:1994155-1996327,,-
PUL0176,-,Kfla_1896,ADB30990.1,,2171 - 3329 (-),CP001736.1:1996326-1997484,,-
PUL0176,-,Kfla_1897,ADB30991.1,,3337 - 4588 (-),CP001736.1:1997492-1998743,,-
PUL0176,-,Kfla_1898,ADB30992.1,,4611 - 5436 (-),CP001736.1:1998766-1999591,,-
PUL0176,-,Kfla_1899,ADB30993.1,,5428 - 6352 (-),CP001736.1:1999583-2000507,,-
PUL0176,-,Kfla_1900,ADB30994.1,,6348 - 7557 (-),CP001736.1:2000503-2001712,,-
PUL0178,-,BACOVA_02085,EDO12195.1,,0 - 1896 (+),AAXF02000047.1:106585-108481,,-
PUL0178,-,BACOVA_02086,EDO12196.1,,1899 - 2910 (+),AAXF02000047.1:108484-109495,,-
PUL0178,-,BACOVA_02087,EDO12197.1,,3011 - 3212 (-),AAXF02000047.1:109596-109797,,-
PUL0178,-,BACOVA_02088,EDO12198.1,,3184 - 4375 (-),AAXF02000047.1:109769-110960,,5.1.3.8
PUL0178,-,BACOVA_02089,EDO12199.1,,4387 - 5761 (-),AAXF02000047.1:110972-112346,,-
PUL0178,-,BACOVA_02090,EDO12200.1,,5790 - 7008 (-),AAXF02000047.1:112375-113593,,-
PUL0178,-,BACOVA_02091,EDO12201.1,,7004 - 9215 (-),AAXF02000047.1:113589-115800,,-
PUL0178,-,BACOVA_02092,EDO12202.1,,9221 - 10322 (-),AAXF02000047.1:115806-116907,,-
PUL0178,-,BACOVA_02093,EDO12203.1,,10339 - 11422 (-),AAXF02000047.1:116924-118007,,-
PUL0178,-,BACOVA_02094,EDO12204.1,,11441 - 12575 (-),AAXF02000047.1:118026-119160,,-
PUL0178,-,BACOVA_02095,EDO12205.1,,12667 - 14479 (-),AAXF02000047.1:119252-121064,,-
PUL0178,-,BACOVA_02096,EDO12206.1,,14505 - 17754 (-),AAXF02000047.1:121090-124339,,-
PUL0178,-,BACOVA_02097,EDO12207.1,,18086 - 22016 (+),AAXF02000047.1:124671-128601,,-
PUL0178,-,BACOVA_02098,EDO12208.1,,21989 - 22100 (-),AAXF02000047.1:128574-128685,,-
PUL0179,-,HMPREF1070_00547,EIY71129.1,,0 - 840 (-),JH724241.1:777587-778427,,-
PUL0179,-,HMPREF1070_00548,EIY71130.1,,867 - 2058 (-),JH724241.1:778454-779645,,-
PUL0179,-,HMPREF1070_00549,EIY71131.1,,2071 - 3355 (-),JH724241.1:779658-780942,,-
PUL0179,-,HMPREF1070_00550,EIY71132.1,,3362 - 4730 (-),JH724241.1:780949-782317,,-
PUL0179,-,HMPREF1070_00551,EIY71133.1,,4726 - 5905 (-),JH724241.1:782313-783492,,-
PUL0179,-,HMPREF1070_00552,EIY71134.1,,5923 - 6994 (-),JH724241.1:783510-784581,,-
PUL0179,-,HMPREF1070_00553,EIY71135.1,,7029 - 8229 (-),JH724241.1:784616-785816,,-
PUL0179,-,HMPREF1070_00554,EIY71136.1,,8468 - 9260 (-),JH724241.1:786055-786847,,-
PUL0179,-,HMPREF1070_00555,EIY71137.1,,9325 - 10498 (-),JH724241.1:786912-788085,,-
PUL0179,-,HMPREF1070_00556,EIY71138.1,,10531 - 12328 (-),JH724241.1:788118-789915,,-
PUL0179,-,HMPREF1070_00557,EIY71139.1,,12351 - 15597 (-),JH724241.1:789938-793184,,-
PUL0179,-,HMPREF1070_00558,EIY71140.1,,15652 - 16093 (-),JH724241.1:793239-793680,,-
PUL0179,-,HMPREF1070_00559,EIY71141.1,,16125 - 16566 (-),JH724241.1:793712-794153,,-
PUL0179,-,HMPREF1070_00560,EIY71142.1,,16802 - 20795 (+),JH724241.1:794389-798382,,-
PUL0180,-,BF9343_0759,CAH06540.1,,0 - 1452 (-),CR626927.1:973099-974551,,-
PUL0180,-,BF9343_0760,CAH06541.1,,1456 - 2797 (-),CR626927.1:974555-975896,,-
PUL0180,dxs,BF9343_0761,CAH06542.1,,2835 - 4782 (-),CR626927.1:975934-977881,,2.2.1.7
PUL0180,-,BF9343_0762,CAH06543.1,,5280 - 6624 (-),CR626927.1:978379-979723,,-
PUL0180,-,BF9343_0763,CAH06544.1,,6620 - 6917 (-),CR626927.1:979719-980016,,-
PUL0180,-,BF9343_0764,CAH06545.1,,7122 - 7770 (+),CR626927.1:980221-980869,,3.1.3.18
PUL0180,-,BF9343_0765,CAH06546.1,,7849 - 9406 (-),CR626927.1:980948-982505,,-
PUL0180,-,BF9343_0766,CAH06547.1,,9426 - 11502 (-),CR626927.1:982525-984601,,-
PUL0180,-,BF9343_0767,CAH06548.1,,11511 - 12894 (-),CR626927.1:984610-985993,,-
PUL0180,-,BF9343_0768,CAH06549.1,,12896 - 14348 (-),CR626927.1:985995-987447,,-
PUL0180,-,BF9343_0769,CAH06550.1,,14462 - 16445 (-),CR626927.1:987561-989544,,-
PUL0180,-,BF9343_0770,CAH06551.1,,16457 - 19643 (-),CR626927.1:989556-992742,,-
PUL0180,-,BF9343_0771,CAH06552.1,,19828 - 23914 (+),CR626927.1:992927-997013,,-
PUL0180,-,BF9343_0772,CAH06553.1,,24080 - 25505 (-),CR626927.1:997179-998604,,-
PUL0180,-,BF9343_0773,CAH06554.1,,25969 - 27319 (+),CR626927.1:999068-1000418,,-
PUL0180,-,BF9343_0774,CAH06555.1,,27337 - 28585 (+),CR626927.1:1000436-1001684,,-
PUL0180,-,BF9343_0775,CAH06556.1,,28905 - 32352 (-),CR626927.1:1002004-1005451,,-
PUL0180,-,BF9343_0776,CAH06557.1,,32462 - 33503 (-),CR626927.1:1005561-1006602,,-
PUL0180,-,BF9343_0777,CAH06558.1,,33710 - 34505 (-),CR626927.1:1006809-1007604,,-
PUL0186,bglA,spr0276,AAK99080.1,,0 - 1437 (+),AE007317.1:274499-275936,,3.2.1.86
PUL0186,-,spr0277,AAK99081.1,,1488 - 1728 (+),AE007317.1:275987-276227,,-
PUL0186,PTS-EII,spr0278,AAK99082.1,,1830 - 2172 (+),AE007317.1:276329-276671,,2.7.1.69
PUL0186,bglG,spr0279,AAK99083.1,,2289 - 4269 (+),AE007317.1:276788-278768,,-
PUL0186,PTS-EII,spr0280,AAK99084.1,,4278 - 4593 (+),AE007317.1:278777-279092,,2.7.1.69
PUL0186,-,spr0281,AAK99085.1,,4611 - 5118 (+),AE007317.1:279110-279617,,-
PUL0186,PTS-EII,spr0282,AAK99086.1,,5197 - 6544 (+),AE007317.1:279696-281043,,2.7.1.69
PUL0187,-,PJDR2_RS04870,WP_015842573.1,,0 - 1629 (-),NC_012914.1:1124076-1125705,,-
PUL0187,-,PJDR2_RS04875,WP_015842574.1,,1639 - 3352 (-),NC_012914.1:1125715-1127428,,-
PUL0187,-,PJDR2_RS04880,WP_150106437.1,,3487 - 4456 (+),NC_012914.1:1127563-1128532,,-
PUL0187,-,PJDR2_RS04885,WP_015842576.1,,4469 - 5348 (+),NC_012914.1:1128545-1129424,,-
PUL0187,-,PJDR2_RS04890,WP_015842577.1,,5411 - 9713 (+),NC_012914.1:1129487-1133789,,-
PUL0187,-,PJDR2_RS04895,WP_015842578.1,,9806 - 10520 (+),NC_012914.1:1133882-1134596,,-
PUL0187,-,PJDR2_RS04900,WP_015842579.1,,10768 - 12493 (+),NC_012914.1:1134844-1136569,,-
PUL0189,-,BXY_06320,CBK65850.1,,0 - 2469 (+),FP929033.1:736268-738737,,-
PUL0189,-,BXY_06340,CBK65851.1,,3705 - 4230 (+),FP929033.1:739973-740498,,-
PUL0189,-,BXY_06350,CBK65852.1,,4177 - 5173 (+),FP929033.1:740445-741441,,-
PUL0189,-,BXY_06360,CBK65853.1,,5302 - 9163 (+),FP929033.1:741570-745431,,-
PUL0189,-,BXY_06370,CBK65854.1,,9276 - 10164 (+),FP929033.1:745544-746432,,-
PUL0189,-,BXY_06400,CBK65855.1,,11561 - 13505 (-),FP929033.1:747829-749773,,-
PUL0189,-,BXY_06410,CBK65856.1,,13609 - 14902 (-),FP929033.1:749877-751170,,-
PUL0189,-,BXY_06420,CBK65857.1,,15178 - 18013 (-),FP929033.1:751446-754281,,-
PUL0189,-,BXY_06440,CBK65858.1,,21798 - 22722 (-),FP929033.1:758066-758990,,-
PUL0189,-,BXY_06450,CBK65859.1,,22927 - 23596 (-),FP929033.1:759195-759864,,-
PUL0189,-,BXY_06460,CBK65860.1,,23598 - 25338 (-),FP929033.1:759866-761606,,-
PUL0189,-,BXY_06470,CBK65861.1,,25664 - 26519 (-),FP929033.1:761932-762787,,-
PUL0189,-,BXY_06480,CBK65862.1,,26548 - 26698 (-),FP929033.1:762816-762966,,-
PUL0189,-,BXY_06490,CBK65863.1,,26966 - 29159 (-),FP929033.1:763234-765427,,-
PUL0189,-,BXY_06500,CBK65864.1,,29171 - 32558 (-),FP929033.1:765439-768826,,-
PUL0189,-,BXY_06530,CBK65865.1,,34394 - 35288 (-),FP929033.1:770662-771556,,-
PUL0189,-,BXY_06540,CBK65866.1,,35589 - 37863 (-),FP929033.1:771857-774131,,-
PUL0190,-,BXY_15570,CBK66679.1,,0 - 1545 (-),FP929033.1:1841730-1843275,,3.2.1.55
PUL0190,-,BXY_15580,CBK66680.1,,1676 - 4079 (-),FP929033.1:1843406-1845809,,-
PUL0190,-,BXY_15590,CBK66681.1,,4220 - 5816 (-),FP929033.1:1845950-1847546,,-
PUL0190,-,BXY_15600,CBK66682.1,,5922 - 7452 (-),FP929033.1:1847652-1849182,,5.3.1.4
PUL0190,-,BXY_15610,CBK66683.1,,7493 - 8177 (-),FP929033.1:1849223-1849907,,5.1.3.4
PUL0190,-,BXY_15620,CBK66684.1,,8182 - 8926 (-),FP929033.1:1849912-1850656,,-
PUL0190,-,BXY_15630,CBK66685.1,,9032 - 10601 (-),FP929033.1:1850762-1852331,,-
PUL0190,-,BXY_15640,CBK66686.1,,11058 - 12198 (-),FP929033.1:1852788-1853928,,5.1.3.3
PUL0190,-,BXY_15650,CBK66687.1,,12368 - 14297 (-),FP929033.1:1854098-1856027,,3.2.1.99
PUL0190,-,BXY_15660,CBK66688.1,,14342 - 16115 (-),FP929033.1:1856072-1857845,,-
PUL0190,-,BXY_15670,CBK66689.1,,16147 - 17899 (-),FP929033.1:1857877-1859629,,-
PUL0190,-,BXY_15680,CBK66690.1,,17938 - 21163 (-),FP929033.1:1859668-1862893,,-
PUL0190,-,BXY_15700,CBK66691.1,,25768 - 27316 (+),FP929033.1:1867498-1869046,,3.2.1.99
PUL0190,-,BXY_15710,CBK66692.1,,27343 - 29326 (+),FP929033.1:1869073-1871056,,3.2.1.55
PUL0190,-,BXY_15720,CBK66693.1,,29322 - 30291 (+),FP929033.1:1871052-1872021,,-
PUL0191,-,BXY_31910,CBK68198.1,,0 - 1149 (+),FP929033.1:3988941-3990090,,-
PUL0191,-,BXY_31920,CBK68199.1,,1158 - 2130 (+),FP929033.1:3990099-3991071,,-
PUL0191,-,BXY_31930,CBK68200.1,,2245 - 2419 (+),FP929033.1:3991186-3991360,,-
PUL0191,-,BXY_31940,CBK68201.1,,2519 - 4238 (+),FP929033.1:3991460-3993179,,-
PUL0191,-,BXY_31950,CBK68202.1,,4570 - 5911 (+),FP929033.1:3993511-3994852,,-
PUL0191,-,BXY_31960,CBK68203.1,,5953 - 10576 (+),FP929033.1:3994894-3999517,,-
PUL0191,-,BXY_31970,CBK68204.1,,10803 - 12399 (-),FP929033.1:3999744-4001340,,-
PUL0191,-,BXY_31980,CBK68205.1,,12417 - 14472 (-),FP929033.1:4001358-4003413,,-
PUL0191,-,BXY_31990,CBK68206.1,,14458 - 17680 (-),FP929033.1:4003399-4006621,,-
PUL0191,-,BXY_32000,CBK68207.1,,17977 - 19618 (+),FP929033.1:4006918-4008559,,4.2.2.2
PUL0191,-,BXY_32010,CBK68208.1,,19659 - 21243 (+),FP929033.1:4008600-4010184,,4.2.2.2
PUL0192,-,BXY_32120,CBK68219.1,,0 - 2766 (-),FP929033.1:4024208-4026974,,-
PUL0192,-,BXY_32130,CBK68220.1,,2765 - 4169 (-),FP929033.1:4026973-4028377,,-
PUL0192,-,BXY_32140,CBK68221.1,,4165 - 4768 (-),FP929033.1:4028373-4028976,,-
PUL0192,-,BXY_32150,CBK68222.1,,4718 - 6254 (-),FP929033.1:4028926-4030462,,-
PUL0192,-,BXY_32160,CBK68223.1,,6309 - 7548 (-),FP929033.1:4030517-4031756,,-
PUL0192,-,BXY_32170,CBK68224.1,,7678 - 10555 (-),FP929033.1:4031886-4034763,,-
PUL0192,-,BXY_32180,CBK68225.1,,10553 - 10682 (+),FP929033.1:4034761-4034890,,-
PUL0192,-,BXY_32190,CBK68226.1,,10843 - 13156 (+),FP929033.1:4035051-4037364,,-
PUL0192,-,BXY_32200,CBK68227.1,,13786 - 15877 (+),FP929033.1:4037994-4040085,,3.2.1.23
PUL0192,-,BXY_32210,CBK68228.1,,15939 - 17322 (+),FP929033.1:4040147-4041530,,-
PUL0192,-,BXY_32220,CBK68229.1,,17410 - 18100 (+),FP929033.1:4041618-4042308,,-
PUL0192,-,BXY_32230,CBK68230.1,,18192 - 20274 (-),FP929033.1:4042400-4044482,,-
