CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC89	STP	NC_004663.1	WP_008764449.1	5600726	5601271	+	STP|Sigma70_r4_2
CGC89	CAZyme	NC_004663.1	WP_008764450.1	5601336	5603183	-	CAZyme|GH110_e19+SULFATLAS|S1_16
CGC89	CAZyme	NC_004663.1	WP_008764451.1	5603223	5604482	-	CAZyme|GH109_e5
CGC90	TC	NC_004663.1	WP_008759940.1	5613903	5614913	-	TC|3.A.23.6.1
CGC90	TC	NC_004663.1	WP_008759941.1	5615056	5615502	+	TC|1.A.22.1.1
CGC90	PEPTIDASE	NC_004663.1	WP_008764459.1	5615708	5617231	+	PEPTIDASE|C26.957
CGC90	null	NC_004663.1	WP_011109178.1	5618174	5619646	+	null
CGC90	TC	NC_004663.1	WP_011109179.1	5619664	5622783	+	TC|1.B.14.6.17
CGC90	null	NC_004663.1	WP_011109180.1	5622805	5624856	+	null
CGC90	null	NC_004663.1	WP_011109181.1	5624885	5625880	+	null
CGC90	CAZyme	NC_004663.1	WP_011109182.1	5625894	5627711	+	CAZyme|CBM32_e212
CGC90	null	NC_004663.1	WP_054959065.1	5627830	5628531	+	null
CGC90	CAZyme	NC_004663.1	WP_011109184.1	5628537	5631527	+	CAZyme|CBM32_e18+SULFATLAS|S1_8
CGC91	CAZyme	NC_004663.1	WP_008764473.1	5638920	5640653	-	CAZyme|GT4_e2666
CGC91	CAZyme	NC_004663.1	WP_011109186.1	5640703	5641536	-	CAZyme|GT2+TC|4.D.1.1.2
CGC91	CAZyme	NC_004663.1	WP_008759957.1	5641529	5642755	-	CAZyme|GT4_e1861
CGC92	CAZyme	NC_004663.1	WP_011109190.1	5657707	5659551	-	CAZyme|CBM32_e83
CGC92	null	NC_004663.1	WP_008764488.1	5659561	5660580	-	null
CGC92	null	NC_004663.1	WP_011109191.1	5660608	5662659	-	null
CGC92	TC	NC_004663.1	WP_011109192.1	5662678	5665767	-	TC|1.B.14.6.17
CGC92	null	NC_004663.1	WP_008759970.1	5665786	5667273	-	null
CGC92	TF	NC_004663.1	WP_008759971.1	5668103	5668765	-	TF|0038753+STP|cNMP_binding
CGC92	null	NC_004663.1	WP_008759972.1	5668901	5669500	+	null
CGC92	PEPTIDASE	NC_004663.1	WP_008759973.1	5669508	5670173	-	PEPTIDASE|S54.029
CGC92	CAZyme	NC_004663.1	WP_011109193.1	5670389	5672326	+	CAZyme|GH133_e1
CGC92	CAZyme	NC_004663.1	WP_008759975.1	5672344	5673618	+	CAZyme|GT4_e602
CGC92	CAZyme	NC_004663.1	WP_008764493.1	5673632	5675014	+	CAZyme|GH57_e10
CGC92	null	NC_004663.1	WP_008764494.1	5675159	5676787	-	null
CGC92	CAZyme	NC_004663.1	WP_008759978.1	5676807	5677643	-	CAZyme|GT5_e28
CGC93	TC	NC_004663.1	WP_032840608.1	5699162	5699806	-	TC|3.A.1.130.3
CGC93	null	NC_004663.1	WP_011109199.1	5699823	5701370	-	null
CGC93	null	NC_004663.1	WP_008760001.1	5701392	5702090	-	null
CGC93	null	NC_004663.1	WP_011109200.1	5702097	5702693	-	null
CGC93	TC	NC_004663.1	WP_008760003.1	5702707	5703957	-	TC|2.A.1.10.2
CGC93	null	NC_004663.1	WP_008760004.1	5704334	5705512	-	null
CGC93	null	NC_004663.1	WP_008760005.1	5705567	5706217	-	null
CGC93	null	NC_004663.1	WP_011109201.1	5706224	5706883	-	null
CGC93	TC	NC_004663.1	WP_011109202.1	5707006	5709501	+	TC|3.A.12.1.1
CGC93	null	NC_004663.1	WP_011109203.1	5709521	5710168	+	null
CGC93	STP	NC_004663.1	WP_011109204.1	5710229	5711179	+	STP|Pyr_redox_2
CGC93	CAZyme	NC_004663.1	WP_062695564.1	5711295	5713724	-	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC94	TC	NC_004663.1	WP_011109218.1	5737256	5739151	+	TC|9.B.238.3.2
CGC94	TF	NC_004663.1	WP_008764520.1	5739541	5740116	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC94	STP	NC_004663.1	WP_008764521.1	5740247	5741275	+	STP|FecR
CGC94	TC	NC_004663.1	WP_008764523.1	5741514	5744972	+	TC|1.B.14.6.17
CGC94	TC	NC_004663.1	WP_070750170.1	5744986	5746893	+	TC|8.A.46.3.4
CGC94	CAZyme	NC_004663.1	WP_008764525.1	5747153	5749363	+	CAZyme|GH89_e7+SULFATLAS|S1_7
CGC94	null	NC_004663.1	WP_011109222.1	5749815	5750261	-	null
CGC94	null	NC_004663.1	WP_008764527.1	5750323	5751432	-	null
CGC94	TC	NC_004663.1	WP_008764528.1	5751554	5754874	-	TC|3.A.5.1.1
CGC95	CAZyme	NC_004663.1	WP_011109236.1	5786139	5787779	-	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC95	CAZyme	NC_004663.1	WP_011109237.1	5787985	5790198	+	CAZyme|GH84_e9
CGC95	TF	NC_004663.1	WP_011109238.1	5790293	5791180	-	TF|0035607+TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC95	TC	NC_004663.1	WP_011109239.1	5791343	5792725	+	TC|2.A.1.1.55
CGC96	TC	NC_004663.1	WP_008764559.1	5800675	5803995	+	TC|1.B.14.6.13
CGC96	TC	NC_004663.1	WP_011109245.1	5804003	5805631	+	TC|8.A.46.2.2
CGC96	CAZyme	NC_004663.1	WP_172461648.1	5805644	5806801	+	CAZyme|GH18_e214
CGC96	SULFATLAS	NC_004663.1	WP_011109247.1	5806798	5807973	+	SULFATLAS|S1_48
CGC96	null	NC_004663.1	WP_011109248.1	5808109	5809500	-	null
CGC96	null	NC_004663.1	WP_008760075.1	5809713	5810804	+	null
CGC96	CAZyme	NC_004663.1	WP_011109250.1	5811100	5813034	+	CAZyme|PL33_e0
CGC97	TC	NC_004663.1	WP_011109281.1	5902455	5903333	-	TC|1.A.1.24.3
CGC97	CAZyme	NC_004663.1	WP_055217507.1	5903417	5904397	-	CAZyme|GH23_e63
CGC98	TC	NC_004663.1	WP_008760318.1	5981118	5981489	+	TC|2.A.7.34.3
CGC98	null	NC_004663.1	WP_008764710.1	5981615	5982631	-	null
CGC98	TC	NC_004663.1	WP_008764711.1	5982671	5983252	-	TC|2.A.107.1.2
CGC98	null	NC_004663.1	WP_008764712.1	5983259	5984053	-	null
CGC98	null	NC_004663.1	WP_011109333.1	5983989	5984540	-	null
CGC98	CAZyme	NC_004663.1	WP_008760322.1	5984561	5985511	-	CAZyme|GT2+TC|4.D.1.1.13
CGC98	null	NC_004663.1	WP_008760323.1	5985535	5986086	-	null
CGC98	Other	NC_004663.1	NA	5986401	5986474	+	Other|tRNA
CGC98	TF	NC_004663.1	WP_008764714.1	5986543	5987247	-	TF|LytTR+STP|Response_reg+STP|LytTR
CGC98	TC	NC_004663.1	WP_008764715.1	5987249	5988289	-	TC|9.B.33.1.7
CGC99	CAZyme	NC_004663.1	WP_008764740.1	6001250	6003409	+	CAZyme|GH97_e22
CGC99	PEPTIDASE	NC_004663.1	WP_008764741.1	6003574	6004983	+	PEPTIDASE|C44.UNW
CGC99	PEPTIDASE	NC_004663.1	WP_008764742.1	6005103	6006326	+	PEPTIDASE|M20.003
CGC99	null	NC_004663.1	WP_008764743.1	6006376	6007461	+	null
CGC99	TC	NC_004663.1	WP_008764744.1	6007612	6009885	+	TC|2.A.37.1.5+STP|TrkA_C+STP|TrkA_C
CGC100	CAZyme	NC_004663.1	WP_008766895.1	6063874	6065208	-	CAZyme|CBM32_e66
CGC100	null	NC_004663.1	WP_011109352.1	6065247	6067130	-	null
CGC100	TC	NC_004663.1	WP_008766893.1	6067146	6070595	-	TC|1.B.14.6.17
CGC100	STP	NC_004663.1	WP_008766892.1	6070725	6071939	-	STP|FecR
CGC100	STP	NC_004663.1	WP_008766891.1	6072022	6072615	-	STP|Sigma70_r2+STP|Sigma70_r4_2
CGC100	TC	NC_004663.1	WP_008766890.1	6072867	6073886	-	TC|2.A.20.1.4
CGC100	null	NC_004663.1	WP_011109354.1	6073903	6074550	-	null
CGC100	TC	NC_004663.1	WP_011109355.1	6074630	6075271	-	TC|9.B.27.2.3
CGC101	TC	NC_004663.1	WP_008760366.1	6083076	6084650	+	TC|2.A.49.6.1+STP|TrkA_C
CGC101	null	NC_004663.1	WP_011109358.1	6084667	6085500	-	null
CGC101	CAZyme	NC_004663.1	WP_164927915.1	6085860	6088481	-	CAZyme|PL15_2
CGC101	TC	NC_004663.1	WP_162303135.1	6088483	6089748	-	TC|2.A.1.7.18
CGC101	SULFATLAS	NC_004663.1	WP_011109361.1	6089786	6090739	-	SULFATLAS|S1_7
CGC101	SULFATLAS	NC_004663.1	WP_016268198.1	6090900	6092528	-	SULFATLAS|S1_8
CGC101	SULFATLAS	NC_004663.1	WP_158257889.1	6092550	6094160	-	SULFATLAS|S1_11
CGC101	CAZyme	NC_004663.1	WP_011109364.1	6094272	6096272	-	CAZyme|PL12_2
CGC101	CAZyme	NC_004663.1	WP_008766874.1	6096328	6097632	-	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC101	TC	NC_004663.1	WP_008766873.1	6097817	6099490	-	TC|8.A.46.1.3
CGC101	TC	NC_004663.1	WP_008760375.1	6099508	6102651	-	TC|1.B.14.6.1
CGC101	null	NC_004663.1	WP_008760376.1	6102676	6104856	-	null
CGC101	CAZyme	NC_004663.1	WP_008760377.1	6104875	6106983	-	CAZyme|PL12_2
CGC101	TC	NC_004663.1	WP_008760378.1	6107409	6111470	-	TC|3.E.1.5.3+TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC101	STP	NC_004663.1	WP_008760379.1	6111641	6113011	-	STP|PALP
CGC101	TC	NC_004663.1	WP_011109365.1	6113157	6114986	+	TC|2.A.38.4.3
CGC101	null	NC_004663.1	WP_008760381.1	6114991	6115677	+	null
CGC101	CAZyme	NC_004663.1	WP_011109366.1	6116237	6118684	-	CAZyme|GH2_e137+SULFATLAS|S1_20
CGC101	CAZyme	NC_004663.1	WP_011109367.1	6118695	6119756	-	CAZyme|GH53_e22
CGC101	null	NC_004663.1	WP_011109368.1	6119767	6121479	-	null
CGC101	TC	NC_004663.1	WP_165450812.1	6121491	6123104	-	TC|8.A.46.1.1
CGC101	TC	NC_004663.1	WP_011109370.1	6123116	6126094	-	TC|1.B.14.6.1
CGC101	null	NC_004663.1	WP_008760387.1	6126097	6126321	-	null
CGC101	TC	NC_004663.1	WP_162303138.1	6126437	6129964	-	TC|9.B.238.3.3+TF|0036286+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|HTH_18
CGC101	null	NC_004663.1	WP_008760389.1	6130115	6130666	+	null
CGC101	CAZyme	NC_004663.1	WP_055300818.1	6130802	6131980	+	CAZyme|PL13_e0
CGC101	null	NC_004663.1	WP_008760391.1	6132204	6132647	+	null
CGC101	null	NC_004663.1	WP_008760392.1	6132693	6133193	+	null
CGC101	null	NC_004663.1	WP_022470187.1	6133246	6134454	-	null
CGC101	TC	NC_004663.1	WP_008760394.1	6134472	6135524	-	TC|1.A.35.3.2
CGC101	null	NC_004663.1	WP_011109374.1	6135613	6138114	-	null
CGC101	Other	NC_004663.1	NA	6138247	6138331	+	Other|tRNA
CGC101	CAZyme	NC_004663.1	WP_162303178.1	6139160	6140737	-	CAZyme|GH20_e16+SULFATLAS|S1_16
CGC101	CAZyme	NC_004663.1	WP_011109376.1	6140802	6143240	-	CAZyme|GH95_e0+SULFATLAS|S1_11
CGC101	SULFATLAS	NC_004663.1	WP_008760398.1	6143443	6145014	-	SULFATLAS|S1_4
CGC101	CAZyme	NC_004663.1	WP_011109377.1	6145069	6147756	-	CAZyme|GH2_e50+SULFATLAS|S1_20
CGC101	TC	NC_004663.1	WP_011109378.1	6147951	6148466	-	TC|8.A.46.3.4
CGC101	TC	NC_004663.1	WP_011109381.1	6149376	6150440	-	TC|1.A.23.4.2
CGC101	CAZyme	NC_004663.1	WP_011109382.1	6150497	6152464	-	CAZyme|CBM48_e14|GH13_14
CGC101	CAZyme	NC_004663.1	WP_011109383.1	6152762	6154207	+	CAZyme|GH13_5
CGC101	null	NC_004663.1	WP_011109384.1	6154324	6155247	+	null
CGC101	null	NC_004663.1	WP_225011849.1	6155537	6158530	+	null
CGC101	TC	NC_004663.1	WP_022471043.1	6158768	6159877	+	TC|2.A.6.1.4
CGC101	TC	NC_004663.1	WP_011109387.1	6159884	6162991	+	TC|2.A.6.1.6
CGC102	TC	NC_004663.1	WP_008766779.1	6176918	6180217	+	TC|1.B.14.6.13
CGC102	TC	NC_004663.1	WP_008766778.1	6180242	6181837	+	TC|8.A.46.2.2
CGC102	CAZyme	NC_004663.1	WP_008766777.1	6181880	6182821	+	CAZyme|GH18_e24
CGC102	null	NC_004663.1	WP_225011847.1	6182842	6184053	+	null
CGC102	null	NC_004663.1	WP_225011845.1	6184083	6185033	+	null
CGC102	null	NC_004663.1	WP_011109394.1	6185096	6185842	+	null
CGC102	CAZyme	NC_004663.1	WP_162303180.1	6188153	6190501	+	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC102	null	NC_004663.1	WP_008766771.1	6190607	6191083	-	null
CGC102	TF	NC_004663.1	WP_008766770.1	6191220	6192146	+	TF|HTH_1+STP|LysR_substrate
CGC102	null	NC_004663.1	WP_008760419.1	6192153	6193085	-	null
CGC102	TC	NC_004663.1	WP_032841205.1	6193207	6193896	+	TC|1.A.8.13.4
