Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
PG790_RS05525	SPS74548.1|CBM6	43.5	405	211	8	28	426	21	413	2.22e-109	348
PG790_RS05535	UXX79803.1|CBM35|CBM47	41.7	477	247	7	24	496	22	471	4.45e-109	354
PG790_RS05565	QQT78394.1|GH154	95.1	411	20	0	1	411	1	411	1.15e-298	812
PG790_RS05570	ALJ58172.1|PL8_3	70.5	716	204	4	1	716	1	709	0.0	1042
PG790_RS05575	UBD69170.1|GH105	83.4	355	59	0	2	356	14	368	2.27e-234	646
PG790_RS05580	QUU07337.1|GH29	79.8	480	96	1	1	479	1	480	5.16e-307	839
PG790_RS05585	QDO70897.1|GH95	72.4	782	216	0	9	790	9	790	0.0	1213
PG790_RS05625	UBD69164.1|GH88	84.0	407	63	2	1	407	1	405	1.39e-261	718
PG790_RS05630	QDO70890.1|GH2	76.3	1117	264	1	18	1133	6	1122	0.0	1800
PG790_RS05640	QDT62529.1|CBM38	37.4	532	278	12	13	511	11	520	8.28e-103	328
PO065_RS03235	QQA08505.1|GT2	99.4	324	2	0	2	325	2	325	1.41e-235	646
KFX61_RS14085	BAZ00088.1|GT2	31.9	2194	1337	56	1	2092	1210	3348	2.24e-289	946
KFX61_RS18665	QUT72619.1|GH97	100	647	0	0	3	649	1	647	0.0	1346
I1W55_RS25170	QIU95150.1|GT4	70.0	357	106	1	1	356	1	357	1.68e-180	509
I1W55_RS25180	UVS33888.1|GT4	48.1	374	192	2	1	373	14	386	4.38e-116	347
PO078_RS16390	EIY66649.1|GH36|3.2.1.22	76.9	597	127	2	2	598	164	749	0.0	994
PO078_RS16420	UBD66235.1|GH30_2	74.3	456	116	1	8	462	7	462	1.94e-271	748
C799_RS03135	UVQ28032.1|GT4	47.8	408	210	3	2	408	3	408	6.95e-127	377
C4S64_RS05415	UKK65182.1|GT4	56.5	395	172	0	1	395	1	395	6.78e-167	478
C4S64_RS05490	UVQ53296.1|GT4	73.7	411	108	0	2	412	3	413	1.78e-227	632
NXX31_RS03500	UWN65161.1|GT2	68.0	256	82	0	1	256	1	256	3.26e-129	371
NXX31_RS03510	QCY55385.1|GT4	63.9	377	135	1	2	378	1	376	4.75e-175	497
NXX31_RS03520	QCD38298.1|GT4	45.0	378	193	6	1	373	1	368	3.05e-106	322
NXX31_RS03535	QRO15895.1|GT2	47.8	316	163	1	2	315	3	318	6.27e-106	317
PO118_RS10160	CUS02574.2|GT2	50.7	337	144	5	1	337	1	315	3.87e-108	324
PO118_RS10190	QUT63354.1|GT4	100	385	0	0	1	385	1	385	1.01e-297	808
PO118_RS10195	QUT47360.1|GT0	100	354	0	0	1	354	1	354	5.73e-261	712
PO118_RS10200	QUT47361.1|GT4	100	368	0	0	1	368	1	368	2.32e-283	770
PO068_RS11440	QUT57600.1|GH109	100	467	0	0	1	467	3	469	0.0	985
LI035_RS22855	AAO75565.1|GH2|3.2.1.25	99.8	866	0	1	1	866	1	864	0.0	1781
NXX00_RS04955	UVV81437.1|GH110	99.8	580	1	0	1	580	1	580	0.0	1174
I4W67_RS20540	BDI74553.1|GH51_2	67.2	679	222	1	1	678	182	860	0.0	958
I4W67_RS20545	QIK52958.1|GH51	69.8	650	196	0	3	652	6	655	0.0	962
I4W67_RS20550	QIK61669.1|GH43_19|GH43_34	69.3	635	183	6	2	627	4	635	0.0	922
I4W67_RS08815	QUR41765.1|GH31	83.5	714	118	0	1	714	1	714	0.0	1289
PO059_RS14770	UBE46379.1|GH2	79.1	604	125	1	1	603	1	604	0.0	1036
PO059_RS14775	BBL00915.1|GH78	60.8	548	215	0	5	552	40	587	9.46e-257	719
PO059_RS14780	UOE47424.1|GH3	57.7	809	333	5	23	826	28	832	0.0	938
PO059_RS14785	QRQ58444.1|GH106	66.3	1094	331	7	1	1070	1	1080	0.0	1486
PO059_RS14790	ALJ59872.1|CE20	50.5	654	138	5	12	492	11	651	1.89e-225	640
PO059_RS14795	SCD21045.1|GH78	54.8	907	401	8	4	906	2	903	0.0	1025
PO059_RS14800	QMI79573.1|GH3	65.4	734	249	3	33	766	34	762	0.0	980
PO059_RS14840	UEG51661.1|GH2	58.0	776	319	5	16	790	12	781	0.0	959
PO059_RS14845	ABR45039.1|GH127	57.3	614	257	5	7	617	6	617	2.29e-267	750
KQP72_RS20680	UYU75454.1|GH2	100	1076	0	0	1	1076	1	1076	0.0	2261
PO108_RS22750	QMW85303.1|GT8	100	309	0	0	34	342	1	309	3.32e-230	632
PO113_RS26225	QUU00390.1|GH154	100	385	0	0	1	385	33	417	9.78e-297	806
KFX78_RS01570	QUT23363.1|GH2	100	781	0	0	1	781	1	781	0.0	1616
PO123_RS06715	WCR20995.1|GT4	54.8	299	131	1	6	304	8	302	6.72e-113	347
K0G24_RS20595	UYU89932.1|GT2	77.0	318	73	0	4	321	10	327	2.47e-185	518
K0G24_RS06290	UYU64192.1|GH18	87.6	475	57	1	1	475	1	473	1.87e-304	832
K0G24_RS06355	UBD76035.1|GH29	62.8	435	159	2	12	445	26	458	5.24e-215	604
K0G24_RS06375	UBE46048.1|GH163	79.1	602	126	0	1	602	1	602	0.0	1009
K0G24_RS16540	UVQ98135.1|GH95	95.9	1543	64	0	9	1551	1	1543	0.0	3061
K0G24_RS16545	QRP59785.1|GH120	96.8	598	19	0	1	598	1	598	0.0	1228
K0G24_RS16550	QRP57072.1|GH2	96.1	818	32	0	1	818	1	818	0.0	1632
K0G24_RS16555	UBF12922.1|CBM0	97.5	918	23	0	1	918	34	951	0.0	1840
K0G24_RS16560	UVQ98129.1|GH0	97.4	392	10	0	1	392	1	392	9.99e-284	785
K0G24_RS16570	UBF12919.1|GH35	99.0	923	9	0	1	923	1	923	0.0	1912
PGW79_RS13325	UBE45259.1|GT4	100	430	0	0	1	430	1	430	0.0	900
PGW79_RS13345	UBE45255.1|GT4	99.8	421	1	0	1	421	1	421	4.63e-310	842
PGW79_RS13350	UBE45254.1|GT4	99.2	399	3	0	1	399	1	399	2.79e-293	798
PGW79_RS13355	UBE45253.1|GT4	99.8	421	1	0	1	421	1	421	2.79e-311	845
PGW79_RS13360	UVQ74616.1|GT4	99.7	348	1	0	1	348	1	348	9.97e-268	729
PGW79_RS13390	UBE45247.1|GT4	100	416	0	0	1	416	1	416	5.18e-309	839
PGW79_RS15685	UBD14531.1|GH16_3|GH43_24	62.8	632	220	9	1	624	7	631	6.86e-301	836
PGW79_RS15690	BAX82391.1|GH136	55.3	544	238	3	11	550	9	551	1.81e-211	603
PGW79_RS15700	QDO71243.1|GH2	77.6	807	180	1	2	807	3	809	0.0	1360
PGW79_RS15715	UBD65942.1|GH2	55.2	500	219	3	1	495	359	858	2.24e-192	571
PGW79_RS15730	AKJ65363.1|GH2	48.5	443	211	7	28	461	25	459	1.77e-129	411
PGW79_RS15760	QUU07684.1|CBM32	40.2	533	308	8	31	556	420	948	1.11e-135	422
PGW79_RS15765	QRP56399.1|CBM32	98.5	972	15	0	1	972	1	972	0.0	1948
PGW79_RS15770	APZ95839.1|CBM32	40.0	450	240	9	10	439	32	471	3.05e-104	328
PGW79_RS15810	QRO23809.1|GH2	70.8	1344	386	2	4	1346	10	1348	0.0	2018
PGW79_RS15875	QUT75090.1|GH109	86.1	509	70	1	1	508	1	509	0.0	923
PGW79_RS22360	UXX79803.1|CBM35|CBM47	44.6	496	260	8	12	503	19	503	4.78e-133	417
PGW79_RS22370	UWO00409.1|GH2	95.9	604	25	0	1	604	1	604	0.0	1244
K0F71_RS19085	QUT24253.1|GT4	86.5	371	50	0	1	371	1	371	1.18e-237	655
K0F71_RS19115	QKH96267.1|GT4	44.2	380	206	2	4	379	3	380	1.55e-108	328
J9A10_RS05285	QUU07065.1|CBM32|GH2	99.7	865	3	0	1	865	1	865	0.0	1764
J9A10_RS05290	UVQ97635.1|GH95	99.5	743	4	0	1	743	33	775	0.0	1534
AMN69_RS19145	SCV06542.1|GH10	100	372	0	0	1	372	1	372	2.15e-281	765
AMN69_RS30295	ALJ47133.1|GH97	99.9	1179	1	0	1	1179	1	1179	0.0	2428
AMN69_RS19165	QUT25621.1|GH115	100	1009	0	0	7	1015	1	1009	0.0	2061
AMN69_RS19175	QUT25623.1|CBM6|GH43_29	99.8	461	1	0	1	461	1	461	0.0	976
AMN69_RS19180	QUT25624.1|GH2	100	785	0	0	1	785	1	785	0.0	1583
AMN69_RS19185	QUT25625.1|GH2	99.9	949	1	0	1	949	12	960	0.0	1989
AMN69_RS19190	SCV06551.1|GH97	100	658	0	0	1	658	10	667	0.0	1354
AMN69_RS19200	SCV06553.1|GH146	100	801	0	0	1	801	1	801	0.0	1661
AMN69_RS19205	QUT25629.1|GH31	100	861	0	0	1	861	1	861	0.0	1764
AMN69_RS19210	QUT25630.1|GH2	100	854	0	0	1	854	1	854	0.0	1773
AMN69_RS19215	QUT25631.1|GH31	100	805	0	0	1	805	1	805	0.0	1675
AMN69_RS19220	QUT25632.1|GH29	99.9	704	1	0	1	704	1	704	0.0	1445
AMN69_RS19225	QUT25633.1|GH43_35	99.8	656	1	0	1	656	20	675	0.0	1370
AMN69_RS19235	SCV06561.1|GH115	100	232	0	0	1	232	1	232	5.10e-171	474
AMN69_RS19240	ALJ47152.1|GH43_9	100	510	0	0	1	510	1	510	0.0	1098
AMN69_RS19245	QRQ58645.1|GH27	100	450	0	0	1	450	1	450	0.0	933
AMN69_RS19250	ALJ47154.1|PL9	100	677	0	0	1	677	1	677	0.0	1343
AMN69_RS19255	ALJ47155.1|GH10	100	687	0	0	1	687	1	687	0.0	1399
AMN69_RS24465	ALJ47171.1|PL9	98.7	672	9	0	1	672	1	672	0.0	1344
AMN69_RS24470	QRQ58664.1|GH10	98.4	573	9	0	1	573	12	584	0.0	1113
AMN69_RS24525	AQT70232.1|CBM35	40.7	477	252	10	7	475	13	466	4.57e-116	365
AMN69_RS30875	SCV06597.1|GH2	99.8	447	1	0	1	447	1	447	0.0	939
AMN69_RS30880	SCV06598.1|GH2	100	585	0	0	1	585	1	585	0.0	1225
AMN69_RS24545	UWN92379.1|GH43_29	100	347	0	0	1	347	1	347	6.28e-275	747
AMN69_RS24550	QUT25673.1|GH31	100	861	0	0	1	861	13	873	0.0	1758
AMN69_RS24555	ALJ47194.1|GH95	100	808	0	0	1	808	1	808	0.0	1659
AMN69_RS24570	QUT25677.1|GH29	100	694	0	0	1	694	1	694	0.0	1451
AMN69_RS27960	QUT57499.1|GH73	72.6	529	140	2	1	527	1	526	2.37e-278	771
NXV61_RS14225	UVR89246.1|CBM32	100	476	0	0	1	476	1	476	0.0	932
NXV61_RS14250	UPK46689.1|CBM62	30.3	931	549	29	46	936	48	918	5.10e-106	365
NXV61_RS14310	UVR89262.1|GH51_2	100	845	0	0	1	845	1	845	0.0	1730
NXV61_RS14315	UVR89263.1|GH30_2	100	475	0	0	1	475	2	476	0.0	1003
NXV61_RS24830	UVR91141.1|GT4	99.7	339	1	0	1	339	1	339	3.64e-245	671
NXV61_RS24835	UVR93888.1|GT2	99.5	218	1	0	22	239	1	218	4.04e-162	452
NXV61_RS24895	UVR91153.1|GT0	99.7	302	1	0	1	302	1	302	2.70e-226	620
K0F21_RS19275	UWP50565.1|GH24	100	168	0	0	1	168	1	168	4.10e-125	353
K0F21_RS21925	AII65975.1|GH95	97.6	817	20	0	4	820	3	819	0.0	1639
K0F21_RS10780	AOP03606.1|GT4	66.1	372	126	0	3	374	5	376	1.90e-179	508
K0F21_RS10785	UYU67391.1|GT4	60.8	367	144	0	1	367	1	367	4.64e-163	466
Q4471_RS24400	ALK85924.1|CE20	100	496	0	0	1	496	146	641	0.0	1033
KQP59_RS03235	QUT70756.1|GH33	100	544	0	0	1	544	1	544	0.0	1079
KQP59_RS03240	QUT70757.1|GH20	100	670	0	0	1	670	1	670	0.0	1395
KQP59_RS03245	UVP58542.1|CE20	100	691	0	0	1	691	1	691	0.0	1428
KQP59_RS03265	UYU72146.1|GH2	100	839	0	0	1	839	1	839	0.0	1732
KQP59_RS03290	QWA11134.1|GT2	50.6	356	167	4	6	356	289	640	9.40e-117	357
KQP59_RS03310	UVR89545.1|GT2	100	278	0	0	1	278	1	278	2.18e-204	563
KQP59_RS03315	UYU72156.1|GT2	100	337	0	0	1	337	1	337	1.48e-243	667
KQP59_RS03340	UYU72161.1|GT4	100	376	0	0	1	376	1	376	1.70e-280	763
KQP59_RS03480	CBA03971.1|GT30	57.2	383	159	1	6	388	2	379	1.92e-139	429
KQP59_RS04750	QUT71000.1|CE20	100	477	0	0	1	477	1	477	0.0	986
KQP59_RS04755	QUT70999.1|GH106	100	1105	0	0	1	1105	1	1105	0.0	2283
KQP59_RS04850	QUT38432.1|GH2	100	950	0	0	1	950	1	950	0.0	1971
KQP59_RS04940	BCA50079.1|GH95	100	822	0	0	1	822	3	824	0.0	1707
KQP59_RS04945	QUT70962.1|GH105	100	400	0	0	1	400	1	400	1.41e-307	834
KQP59_RS04970	BCA50073.1|CE19	100	653	0	0	1	653	1	653	0.0	1294
KQP59_RS04975	QUT70956.1|GH28	100	445	0	0	1	445	1	445	0.0	893
KQP59_RS04980	UVQ26117.1|GH78	100	953	0	0	1	953	1	953	0.0	1957
KQP59_RS04985	QUT70954.1|GH142|GH143	100	1109	0	0	1	1109	1	1109	0.0	2322
KQP59_RS04990	QUT70953.1|GH43_18	100	309	0	0	1	309	1	309	4.72e-235	643
KQP59_RS05030	UVP54804.1|GT2	100	395	0	0	1	395	1	395	1.58e-281	768
KQP59_RS05035	QUT70859.1|GT2	100	299	0	0	1	299	1	299	9.37e-221	606
KQP59_RS06985	ALJ40103.1|CBM50	100	290	0	0	1	290	1	290	9.29e-212	582
KQP59_RS07130	ALJ40132.1|GH29	100	463	0	0	1	463	1	463	0.0	971
KQP59_RS07160	AAO79067.1|GH92|3.2.1.113	100	761	0	0	1	761	1	761	0.0	1597
KQP59_RS07165	UYU72874.1|GH92	100	779	0	0	1	779	1	779	0.0	1620
KQP59_RS07175	UYU72876.1|GH92	100	779	0	0	1	779	1	779	0.0	1645
KQP59_RS08280	QUT70021.1|GH20	100	809	0	0	1	809	1	809	0.0	1655
KQP59_RS08295	AGL63871.2|GT2	42.8	484	251	10	336	815	521	982	1.94e-105	353
KQP59_RS08450	ALJ43326.1|GT4	100	424	0	0	1	424	1	424	0.0	880
KQP59_RS08455	QUT42191.1|GH133	100	645	0	0	1	645	1	645	0.0	1328
KQP59_RS08550	UVP58231.1|CBM0	100	996	0	0	1	996	1	996	0.0	2007
KQP59_RS08720	CAG7903126.1|GH28	42.3	466	247	6	10	468	66	516	2.54e-116	374
KQP59_RS10645	QZU82105.1|GH73	100	504	0	0	1	504	1	504	0.0	994
KQP59_RS10745	QIW86704.1|GH23	27.6	1538	940	37	12	1460	1635	3088	3.88e-144	501
KQP59_RS10925	QUT71786.1|CBM50|GH73	100	301	0	0	1	301	1	301	1.39e-223	613
KQP59_RS10955	QUT71792.1|GH115	100	863	0	0	1	863	1	863	0.0	1785
KQP59_RS10960	UVP55740.1|GH2	100	941	0	0	1	941	1	941	0.0	1970
KQP59_RS10990	CAD7235639.1|GT2	45.2	542	288	7	10	549	135	669	8.63e-156	467
KQP59_RS11055	AFM03407.1|GT4	57.9	285	109	2	8	281	10	294	1.79e-106	316
KQP59_RS11295	UVP42874.1|GT4	100	399	0	0	1	399	1	399	1.44e-295	803
KQP59_RS11305	BCA52267.1|GT4	100	408	0	0	1	408	1	408	9.52e-301	817
KQP59_RS11340	QZU86498.1|GT4	100	421	0	0	1	421	1	421	0.0	868
KQP59_RS11345	QQA08842.1|GT2	100	251	0	0	1	251	1	251	2.74e-189	522
KQP59_RS11355	QQA08840.1|GH43_24	100	460	0	0	1	460	1	460	0.0	974
KQP59_RS13525	CAD7226128.1|GH38	34.4	727	418	13	8	697	1343	2047	3.68e-118	396
KQP59_RS13545	CCO12868.2|GH1	44.0	1435	510	16	12	1402	6	1191	0.0	1078
KQP59_RS13640	QUT72863.1|GT30	100	407	0	0	1	407	1	407	7.32e-309	838
KQP59_RS13660	QUT72867.1|GH123	100	598	0	0	1	598	1	598	0.0	1239
KQP59_RS15635	UVP40403.1|GH20	100	691	0	0	1	691	1	691	0.0	1419
KQP59_RS15710	QUT70355.1|GH29	100	627	0	0	1	627	1	627	0.0	1303
KQP59_RS15730	QQA07179.1|GH18	100	313	0	0	1	313	1	313	8.87e-242	660
KQP59_RS15830	QUT70332.1|GH13_5	100	481	0	0	1	481	1	481	0.0	1011
KQP59_RS15835	QUT70331.1|GH13_14	100	655	0	0	1	655	1	655	0.0	1373
KQP59_RS15855	UYU69752.1|GH2	100	895	0	0	1	895	1	895	0.0	1886
KQP59_RS15860	QDV47687.1|GH2	40.3	524	253	16	25	512	649	1148	4.32e-103	340
KQP59_RS15870	QUT70325.1|GH20	100	525	0	0	1	525	12	536	0.0	1080
KQP59_RS15905	QUT70308.1|PL13	100	392	0	0	1	392	1	392	1.91e-301	818
KQP59_RS15940	QUT70301.1|GH53	100	353	0	0	1	353	1	353	1.37e-272	741
KQP59_RS15970	ALJ42863.1|PL12_2	100	702	0	0	1	702	1	702	0.0	1423
KQP59_RS15990	QUT70291.1|GH88	100	434	0	0	1	434	1	434	0.0	895
KQP59_RS15995	UYU69778.1|PL12_2	100	666	0	0	1	666	1	666	0.0	1380
KQP59_RS16000	WDE98580.1|GH29	40.2	530	272	9	1	517	1	498	1.44e-110	357
KQP59_RS16020	QUT70285.1|PL15_2	100	873	0	0	1	873	1	873	0.0	1815
KQP59_RS17120	UYU69994.1|GH154	100	673	0	0	1	673	1	673	0.0	1380
KQP59_RS17125	ALJ60895.1|GH105	70.9	547	155	1	43	585	383	929	4.26e-305	857
KQP59_RS17130	QUT41550.1|GH43_34	100	333	0	0	1	333	1	333	1.76e-258	704
KQP59_RS17135	UVP57663.1|GH127	100	668	0	0	1	668	1	668	0.0	1387
KQP59_RS17145	ALJ44139.1|GH97	100	638	0	0	1	638	1	638	0.0	1321
KQP59_RS17165	QUT41543.1|GH29	100	547	0	0	1	547	1	547	0.0	1167
KQP59_RS17170	UVP57656.1|CBM32|GH43_34	100	461	0	0	1	461	1	461	0.0	962
KQP59_RS17175	UVP57655.1|GH97	100	647	0	0	1	647	1	647	0.0	1347
KQP59_RS17200	AAO78760.1|GH43_19|3.2.1.55	100	323	0	0	1	323	1	323	4.96e-244	667
KQP59_RS17205	QUT41535.1|CBM32|GH35	100	778	0	0	1	778	1	778	0.0	1613
KQP59_RS17255	QJE29668.1|GT32	48.6	432	217	3	1	432	246	672	1.74e-125	383
KQP59_RS17355	AAO78727.1|GT2	100	814	0	0	1	814	1	814	0.0	1631
KQP59_RS17360	UWP49468.1|GT2	57.8	460	173	6	2	459	824	1264	1.14e-167	510
KQP59_RS17445	BCA48167.1|GH5_38	100	558	0	0	1	558	1	558	0.0	1122
KQP59_RS17450	QUT69329.1|GH3	100	733	0	0	1	733	1	733	0.0	1493
KQP59_RS17560	UYU70079.1|GH3	100	771	0	0	1	771	1	771	0.0	1530
KQP59_RS17565	QMW85944.1|GH144	100	454	0	0	1	454	1	454	0.0	969
KQP59_RS18665	UVP57353.1|PL29	100	868	0	0	1	868	1	868	0.0	1741
KQP59_RS18685	UYU70286.1|PL8_2	100	1025	0	0	1	1025	1	1025	0.0	2098
KQP59_RS18735	BCA52626.1|GH30_3	100	496	0	0	1	496	1	496	0.0	1023
KQP59_RS18790	QUT73400.1|GH76	100	395	0	0	1	395	1	395	1.56e-297	808
KQP59_RS18795	QQA08573.1|GH31	100	717	0	0	1	717	1	717	0.0	1477
KQP59_RS18820	ALJ44520.1|GH76|3.2.1.101	100	514	0	0	1	514	1	514	0.0	1071
KQP59_RS18825	BCA52608.1|GH92	100	746	0	0	1	746	1	746	0.0	1563
KQP59_RS18830	UYU70314.1|GH97	100	650	0	0	1	650	1	650	0.0	1334
KQP59_RS18835	QUT73391.1|GH2	100	1421	0	0	1	1421	1	1421	0.0	2904
KQP59_RS18885	QUT73380.1|GH2	100	592	0	0	1	592	1	592	0.0	1223
KQP59_RS19130	QUT73331.1|CE4	100	204	0	0	1	204	1	204	6.05e-156	434
KQP59_RS20715	QUT69803.1|GH28	100	528	0	0	1	528	1	528	0.0	1012
KQP59_RS20750	QUT69796.1|PL1_2	100	523	0	0	1	523	1	523	0.0	1059
KQP59_RS20755	QUT69795.1|PL1_2	100	497	0	0	1	497	1	497	0.0	989
KQP59_RS20780	UYU70686.1|CE12|CE8	100	575	0	0	1	575	1	575	0.0	1184
KQP59_RS20790	QQA07820.1|GH105	100	399	0	0	1	399	1	399	2.64e-307	833
KQP59_RS20875	UYU70705.1|CE20	100	662	0	0	1	662	1	662	0.0	1355
KQP59_RS20950	QUT69756.1|GH78	100	892	0	0	1	892	13	904	0.0	1871
KQP59_RS20970	QUT69752.1|GH38	100	849	0	0	1	849	1	849	0.0	1766
KQP59_RS21085	UYU70747.1|GH2	100	1342	0	0	1	1342	1	1342	0.0	2769
KQP59_RS21135	QUT69719.1|CBM32	100	446	0	0	1	446	1	446	0.0	905
KQP59_RS22865	UVP41420.1|GT0	100	304	0	0	1	304	1	304	1.44e-222	611
KQP59_RS22935	UYU71089.1|GH20	100	767	0	0	1	767	1	767	0.0	1572
KQP59_RS23210	UYU92923.1|GH0	99.7	327	1	0	1	327	1	327	8.16e-236	646
KQP59_RS23225	QUT39058.1|GH18	100	306	0	0	1	306	1	306	1.29e-226	621
KQP59_RS24375	UVP56297.1|GH92	100	1042	0	0	1	1042	1	1042	0.0	2174
KQP59_RS24380	UVP56298.1|GH43_24	100	345	0	0	1	345	1	345	4.94e-271	737
KQP59_RS24385	UVV85059.1|GH0	99.3	1141	8	0	1	1141	1	1141	0.0	2322
KQP59_RS24475	QUT72394.1|GH171	100	387	0	0	1	387	1	387	4.08e-289	786
KQP59_RS24520	QUT72403.1|CBM20|GH77	100	893	0	0	1	893	1	893	0.0	1867
KQP59_RS24530	ALJ40470.1|GT4	100	323	0	0	1	323	1	323	6.04e-245	669
KQP59_RS24545	AAO77258.1|GT2	100	342	0	0	1	342	1	342	8.40e-257	701
