system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	genomic organization	product
115	CGC-Finder Model	PUL	18, 18, 94	NXY45_RS07960	shell	TC, TC, TC		BT_RS19100		NC_004663.1	4918843	4921944	+	False	split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
103	CGC-Finder Model	PUL	1, 5, 6	PO035_RS21870	shell	TF, TF, TF		BT_RS21335		NC_004663.1	5568514	5569995	+	False	split, split, split	putative DNA binding domain-containing protein, putative DNA binding domain-containing protein, putative DNA binding domain-containing protein
103	CGC-Finder Model	PUL	40, 8, 9	PO068_RS28285	shell	STP, STP, STP		BT_RS21355		NC_004663.1	5572533	5572718	+	False	split, split, split	helix-turn-helix transcriptional regulator, helix-turn-helix transcriptional regulator, helix-turn-helix transcriptional regulator
103	CGC-Finder Model	PUL	12, 14, 15, 87	KQP59_RS20035	persistent	STP, STP, STP, STP		BT_RS21360		NC_004663.1	5572792	5574246	-	False	split, split, split, split	DUF3868 domain-containing protein, DUF3868 domain-containing protein, DUF3868 domain-containing protein, DUF3868 domain-containing protein
103	CGC-Finder Model	PUL	3, 3, 34, 64	KQP59_RS20030	persistent	TC, TC, TC, TC		BT_RS21365		NC_004663.1	5574259	5574828	-	False	split, split, split, split	DUF3575 domain-containing protein, DUF3575 domain-containing protein, DUF3575 domain-containing protein, DUF3575 domain-containing protein
103	CGC-Finder Model	PUL	39, 4, 6, 7, 99	KQP59_RS20020	persistent	STP, STP, STP, STP, TF		BT_RS21375		NC_004663.1	5576267	5580424	+	False	split, split, split, split, split	response regulator, response regulator, response regulator, response regulator, response regulator
103	CGC-Finder Model	PUL	10, 12, 13, 14, 57	GPL12_RS03725	persistent	TC, TC, TC, TC, TC		BT_RS21385		NC_004663.1	5581346	5582245	+	False	split, split, split, split, split	DMT family transporter, DMT family transporter, DMT family transporter, DMT family transporter, DMT family transporter
103	CGC-Finder Model	PUL	1, 1, 19, 2, 88	KQP59_RS19995	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21400		NC_004663.1	5584073	5587447	-	False	split, split, split, split, split	glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein
103	CGC-Finder Model	PUL	3, 5, 52, 7, 8	KQP59_RS19990	persistent	TC, TC, TC, TC, TC		BT_RS21405		NC_004663.1	5587471	5588361	-	False	split, split, split, split, split	YitT family protein, YitT family protein, YitT family protein, YitT family protein, YitT family protein
103	CGC-Finder Model	PUL	11, 12, 29, 7, 9	KQP59_RS19985	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21410		NC_004663.1	5588470	5589873	-	False	split, split, split, split, split	Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase
103	CGC-Finder Model	PUL	3, 4, 41, 42, 5	KQP59_RS19980	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21415		NC_004663.1	5590107	5592680	-	False	split, split, split, split, split	M60 family metallopeptidase, M60 family metallopeptidase, M60 family metallopeptidase, M60 family metallopeptidase, M60 family metallopeptidase
103	CGC-Finder Model	PUL	17, 2, 2, 33, 4	KQP59_RS19975	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21420		NC_004663.1	5592763	5594055	-	False	split, split, split, split, split	DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein
103	CGC-Finder Model	PUL	11, 13, 13, 14, 85	KQP59_RS19965	persistent	TC, TC, TC, TC, TC		BT_RS21430		NC_004663.1	5596039	5599392	-	False	split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
103	CGC-Finder Model	PUL	10, 25, 6, 62, 9	KQP59_RS19960	persistent	STP, STP, STP, STP, STP		BT_RS21435		NC_004663.1	5599443	5600096	-	False	split, split, split, split, split	FecR family protein, FecR family protein, FecR family protein, FecR family protein, FecR family protein
103	CGC-Finder Model	PUL	12, 16, 40, 69	KQP59_RS19950	persistent	STP, STP, STP, STP		BT_RS21445		NC_004663.1	5600726	5601271	+	False	split, split, split, split	RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor
103	CGC-Finder Model	PUL	11, 20, 45, 8	KQP59_RS19945	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21450		NC_004663.1	5601336	5603183	-	False	split, split, split, split	right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein
10	CGC-Finder Model	PUL	100, 24, 27, 27, 29, 30, 30, 31, 31, 31, 31, 33, 33, 40, 40, 42, 53, 57, 74, 76, 81, 87, 91	PO115_RS15365	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02290		NC_004663.1	576244	577356	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, 6-dehydratase, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4, dTDP-glucose 4
10	CGC-Finder Model	PUL	105, 23, 28, 31, 32, 33, 33, 34, 34, 35, 35, 35, 36, 36, 44, 45, 48, 60, 62, 77, 80, 84, 93, 95	PO115_RS15355	shell	STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS02300		NC_004663.1	579055	580221	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	 beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain,  beta subunit C-terminal domain, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase, Coenzyme F420 hydrogenase/dehydrogenase
10	CGC-Finder Model	PUL	26, 31, 34, 35, 35, 36, 37, 37, 38, 38, 38, 39, 40, 47, 48, 48, 49, 52, 54, 57, 65, 65, 68, 74	PO115_RS15340	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02315		NC_004663.1	582758	583972	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein
10	CGC-Finder Model	PUL	20, 20, 22, 23, 23, 23, 24, 25, 26, 26, 26, 27, 27, 27, 27, 28, 29, 32, 35, 35, 36, 38, 44, 46	PO115_RS15330	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02325		NC_004663.1	584748	585689	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein
10	CGC-Finder Model	PUL	21, 21, 24, 24, 24, 25, 26, 27, 27, 28, 28, 28, 28, 28, 30, 31, 33, 37, 37, 38, 39, 47, 48	PO115_RS15320	shell	STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS02335		NC_004663.1	586780	587373	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein
10	CGC-Finder Model	PUL	13, 13, 14, 15, 15, 15, 16, 17, 17, 17, 18, 20, 22, 22, 24, 25, 26, 40, 40, 44, 49, 55, 60, 9	PO115_RS15305	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02350		NC_004663.1	588568	589674	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase
10	CGC-Finder Model	PUL	10, 10, 10, 11, 12, 12, 12, 14, 14, 15, 15, 17, 34, 37, 41, 46, 51, 55, 6, 8, 9, 9, 9, 9	PO115_RS15300	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02355		NC_004663.1	589831	590655	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein
2	CGC-Finder Model	PUL	10, 67, 8, 9	KQP59_RS22965	persistent	TC, TC, TC, TC		BT_RS02455		NC_004663.1	618425	620023	+	False	split, split, split, split	TrkA C-terminal domain-containing protein, TrkA C-terminal domain-containing protein, TrkA C-terminal domain-containing protein, TrkA C-terminal domain-containing protein
2	CGC-Finder Model	PUL	16, 7, 8	KQP59_RS22955	shell	TC, TC, TC		BT_RS02465		NC_004663.1	620545	622872	+	False	split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
2	CGC-Finder Model	PUL	3, 3, 35, 5	KQP59_RS22945	persistent	TC, TC, TC, TC		BT_RS02475		NC_004663.1	623432	625771	+	False	split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
2	CGC-Finder Model	PUL	11, 2, 2, 4	KQP59_RS22935	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02490		NC_004663.1	626800	629103	+	False	split, split, split, split	family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase
2	CGC-Finder Model	PUL	15, 6, 6	KQP59_RS22930	shell	STP, STP, STP		BT_RS02495		NC_004663.1	629234	629842	+	False	split, split, split	TetR/AcrR family transcriptional regulator, TetR/AcrR family transcriptional regulator, TetR/AcrR family transcriptional regulator
2	CGC-Finder Model	PUL	10, 18, 5	BT_RS02500	shell	TC, TC, TC		BT_RS02500		NC_004663.1	629904	631733	+	False	split, split, split	ABC transporter ATP-binding protein, ABC transporter ATP-binding protein, ABC transporter ATP-binding protein
2	CGC-Finder Model	PUL	5, 6, 9	KQP59_RS22920	shell	TC, TC, TC		BT_RS02505		NC_004663.1	631730	633460	+	False	split, split, split	ABC transporter ATP-binding protein, ABC transporter ATP-binding protein, ABC transporter ATP-binding protein
10	CGC-Finder Model	PUL	10, 16, 16, 18, 20, 20, 23, 24, 29, 30, 33, 36, 36, 50, 52, 58	KQP59_RS04130	persistent	TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF		BT_RS08850		NC_004663.1	2154643	2155821	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase, AAA family ATPase
