Annotate Name	Annotate Length	Target Name	Target Length	i-Evalue	Annotate From	Annotate To	Target From	Target To	Coverage	Annotate File Name	Type
HTH_18	81	WP_011108141.1	288	1.85203230755134e-18	4	80	205	280	0.9506172839506172	STP	STP
1.B.42.1.8	894	WP_011108148.1	902	1.25e-123	89	889	92	894	89.0	TC	TC
HD	122	WP_011108149.1	178	1.9174745260116376e-10	2	119	22	140	0.9672131147540984	STP	STP
FecR	96	WP_011108163.1	322	3.609408952932592e-17	2	96	113	208	0.9895833333333334	STP	STP
GerE	57	WP_011108164.1	193	3.4360016290447137e-06	6	46	139	178	0.7192982456140351	TF	TF
Sigma70_r2	71	WP_011108164.1	193	2.1140526087915272e-08	1	68	20	85	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_011108164.1	193	3.5967397046189454e-16	4	54	127	177	0.9444444444444444	STP	STP
1.B.38.1.7	464	WP_011108167.1	547	1.86e-10	1	263	4	256	46.3	TC	TC
1.B.14.6.1	1038	WP_011108168.1	996	2.26e-132	21	1038	11	996	99.0	TC	TC
AAA	132	WP_011108172.1	324	1.1718620323301224e-05	1	130	49	182	0.9848484848484848	STP	STP
C10.UPW	208	WP_011108174.1	461	4.43e-151	1	208	231	438	45.1	PEPTIDASE	Peptidase
C10.UPW	208	WP_011108175.1	469	4.66e-83	1	208	236	447	45.2	PEPTIDASE	Peptidase
C10.UPW	208	WP_011108176.1	424	1.31e-17	25	206	217	398	42.9	PEPTIDASE	Peptidase
0035607	54	WP_011108181.1	281	1.3190616653509865e-07	2	53	228	277	0.9629629629629628	TF	TF
AraC_binding	136	WP_011108181.1	281	1.2101003626838344e-07	19	66	35	82	0.3529411764705882	STP	STP
HTH_18	81	WP_011108181.1	281	7.95673121526984e-18	1	80	199	277	0.9876543209876544	STP	STP
S41.012	196	WP_011108185.1	565	1.23e-135	1	196	310	505	34.7	PEPTIDASE	Peptidase
2.A.66.1.36	457	WP_011108187.1	439	3.07e-77	18	435	10	424	94.5	TC	TC
1.B.14.6.13	940	WP_011108195.1	959	2.12e-130	22	938	12	957	98.6	TC	TC
2.A.86.1.2	349	WP_011108203.1	377	1.08e-06	186	319	204	342	36.9	TC	TC
HTH_18	81	WP_011108213.1	278	1.97520001699089e-14	6	79	195	268	0.9135802469135802	STP	STP
3.A.7.7.1	700	WP_011108225.1	699	1.31e-81	5	699	4	685	97.6	TC	TC
0039468	106	WP_011108232.1	97	2.964843321561497e-05	2	49	42	87	0.4528301886792453	TF	TF
HTH_18	81	WP_011108234.1	271	4.74856804406767e-10	6	76	196	266	0.8765432098765432	STP	STP
HTH_18	81	WP_011108237.1	265	7.2462364312222606e-12	2	77	192	264	0.9382716049382716	STP	STP
HTH_3	55	WP_011108252.1	136	1.2159733998200689e-12	1	54	16	68	0.9818181818181818	TF	TF
1.B.14.6.17	1041	WP_011108253.1	1028	5.79e-116	24	1041	42	1028	96.0	TC	TC
1.B.14.6.16	1036	WP_011108255.1	1025	9.19e-127	2	1036	5	1025	99.6	TC	TC
8.A.46.3.1	501	WP_011108256.1	497	2.95e-10	77	444	84	446	73.0	TC	TC
cNMP_binding	88	WP_011108257.1	187	3.1873551943894186e-08	3	88	30	116	0.9772727272727272	STP	STP
C56.UNW	129	WP_011108260.1	192	4.32e-87	1	129	35	163	67.2	PEPTIDASE	Peptidase
0036286	54	WP_011108261.1	315	1.6153667212489598e-12	3	53	13	63	0.9444444444444444	TF	TF
HTH_18	81	WP_011108261.1	315	5.022674073018713e-23	1	80	35	114	0.9876543209876544	STP	STP
GyrI-like	155	WP_011108261.1	315	4.174510393547557e-35	2	155	162	313	0.9935483870967742	STP	STP
2.A.66.1.32	464	WP_011108266.1	457	1.85e-66	8	439	7	439	94.7	TC	TC
S1_2	964	WP_011108269.1	240	2.23e-19	8	206	7	200	80.8	SULFATLAS	Sulfatase
Sigma70_r2	71	WP_011108272.1	167	3.726018794032993e-13	3	67	12	73	0.9154929577464788	STP	STP
Sigma70_r4_2	54	WP_011108272.1	167	1.0992400207787636e-11	3	54	109	159	0.9629629629629628	STP	STP
1.A.23.2.1	286	WP_011108275.1	303	2.26e-50	31	276	55	300	81.2	TC	TC
1.B.14.14.1	743	WP_011108276.1	743	0.0	1	743	1	743	100.0	TC	TC
1.B.14.6.17	1041	WP_011108277.1	1027	7.91e-66	24	985	24	969	92.1	TC	TC
4.B.1.1.4	221	WP_011108279.1	188	5.37e-30	26	201	7	182	93.6	TC	TC
PALP	294	WP_011108281.1	433	1.0135338304037039e-28	27	290	96	379	0.8979591836734694	STP	STP
ACT	67	WP_011108282.1	811	9.824137802544482e-06	9	57	403	445	0.7313432835820896	STP	STP
U32.003	380	WP_011108288.1	609	2.5799999999999998e-263	1	380	30	409	62.4	PEPTIDASE	Peptidase
Aminotran_1_2	363	WP_011108289.1	397	6.231494282091005e-73	2	363	32	389	0.9972451790633609	STP	STP
3.A.3.7.2	567	WP_011108291.1	568	3.79e-134	15	559	14	566	97.4	TC	TC
S1_15	1469	WP_011108299.1	1001	6.27e-13	717	1006	135	448	31.4	SULFATLAS	Sulfatase
S12.UPW	415	WP_011108299.1	1001	5.330000000000001e-291	1	415	582	996	41.5	PEPTIDASE	Peptidase
S1_16	982	WP_011108305.1	620	1.36e-82	118	560	61	483	68.2	SULFATLAS	Sulfatase
1.B.3.3.1	448	WP_011108309.1	456	2.79e-21	63	419	51	421	81.4	TC	TC
3.A.1.122.35	644	WP_011108314.1	413	9.07e-34	261	584	15	349	81.1	TC	TC
M24.UPB	295	WP_011108334.1	457	4.83e-218	1	295	160	454	64.6	PEPTIDASE	Peptidase
S1_8	1637	WP_011108335.1	1152	3.82e-177	33	961	24	1146	97.5	SULFATLAS	Sulfatase
S1_8	1637	WP_011108336.1	881	1.87e-140	29	918	27	857	94.3	SULFATLAS	Sulfatase
1.B.14.6.16	1036	WP_011108339.1	1042	1.02e-62	8	1025	12	1033	98.1	TC	TC
8.A.46.1.4	516	WP_011108340.1	675	3.28e-05	373	514	506	675	25.2	TC	TC
9.B.238.3.2	511	WP_011108344.1	391	1.52e-28	238	468	143	365	57.0	TC	TC
3.A.3.2.10	1074	WP_011108345.1	896	5.64e-148	158	1041	16	887	97.3	TC	TC
G05.UPW	204	WP_011108347.1	267	1.7700000000000002e-129	1	204	5	208	76.4	PEPTIDASE	Peptidase
0043143	63	WP_011108348.1	71	3.706743039575631e-07	6	60	7	63	0.873015873015873	TF	TF
M28.UNW	267	WP_011108349.1	331	8.34e-203	1	267	31	297	80.7	PEPTIDASE	Peptidase
S66.UPW	291	WP_011108350.1	302	1.65e-214	1	291	12	302	96.4	PEPTIDASE	Peptidase
8.A.46.2.2	537	WP_011108353.1	547	7.4800000000000005e-59	4	533	7	541	97.8	TC	TC
Sigma70_r2	71	WP_011108357.1	167	2.226587680392836e-14	6	67	14	73	0.8732394366197183	STP	STP
Sigma70_r4_2	54	WP_011108357.1	167	1.686485562413976e-13	3	54	109	159	0.9629629629629628	STP	STP
8.A.132.1.5	871	WP_011108358.1	481	3.18e-16	129	407	40	337	62.0	TC	TC
2.A.3.7.3	511	WP_011108360.1	570	6.98e-61	33	465	30	463	76.1	TC	TC
9.B.238.3.2	511	WP_011108361.1	419	6.77e-31	238	486	167	407	57.5	TC	TC
S01.UPC	156	WP_011108364.1	1407	4.16e-97	1	156	23	178	11.1	PEPTIDASE	Peptidase
CbiA	128	WP_011108388.1	252	7.686019097642898e-13	2	118	9	211	0.9140625	STP	STP
3.A.23.1.1	530	WP_011108397.1	426	1.84e-59	195	427	130	362	54.7	TC	TC
0037176	98	WP_011108397.1	426	1.0600411354581682e-13	1	97	341	425	0.9897959183673468	TF	TF
Response_reg	112	WP_011108397.1	426	2.082125711503127e-22	1	111	4	113	0.9910714285714286	STP	STP
HTH_8	42	WP_011108397.1	426	1.282209282638124e-11	6	42	387	423	0.8809523809523809	STP	STP
HisKA	64	WP_011108398.1	790	1.5305023618040888e-10	1	64	316	381	1.0	STP	STP
HATPase_c	111	WP_011108398.1	790	8.534200529539793e-27	2	109	428	534	0.972972972972973	STP	STP
Response_reg	112	WP_011108398.1	790	4.011275648825776e-19	1	111	559	670	0.9910714285714286	STP	STP
S1_14	677	WP_011108400.1	436	3.15e-38	482	668	20	204	42.4	SULFATLAS	Sulfatase
1.B.14.6.16	1036	WP_011108405.1	1034	7.97e-55	26	1012	28	1011	95.2	TC	TC
S1_11	845	WP_011108406.1	434	1.63e-08	528	703	270	429	36.9	SULFATLAS	Sulfatase
0035607	54	WP_011108407.1	1345	2.5230053338317382e-05	3	53	1290	1338	0.9444444444444444	TF	TF
Y_Y_Y	66	WP_011108407.1	1345	1.0961840132563004e-14	1	65	708	771	0.9848484848484848	STP	STP
HisKA	64	WP_011108407.1	1345	1.770592249189286e-09	1	64	826	892	1.0	STP	STP
HATPase_c	111	WP_011108407.1	1345	1.2225518785697375e-14	2	109	938	1051	0.972972972972973	STP	STP
Response_reg	112	WP_011108407.1	1345	3.5641524716743535e-21	2	108	1093	1199	0.9553571428571428	STP	STP
HTH_18	81	WP_011108407.1	1345	1.1959203181106402e-18	1	80	1260	1338	0.9876543209876544	STP	STP
3.A.7.7.1	700	WP_011108421.1	586	7.19e-45	5	583	4	569	96.6	TC	TC
M38.UPW	347	WP_011108451.1	417	2.1199999999999998e-249	1	347	39	385	83.2	PEPTIDASE	Peptidase
M24.UPA	265	WP_011108453.1	265	1.13e-196	1	265	1	265	100.0	PEPTIDASE	Peptidase
3.A.11.1.5	646	WP_011108457.1	818	3.1700000000000003e-88	142	631	303	793	60.0	TC	TC
2.C.1.4.3	320	WP_011108463.1	227	2.61e-79	94	320	1	227	100.0	TC	TC
Pkinase	264	WP_011108467.1	1263	1.5251641674421775e-54	1	254	9	260	0.9621212121212122	STP	STP
SpoIIE	193	WP_011108468.1	549	9.45886917637418e-06	4	187	37	245	0.9533678756476685	STP	STP
FHA	69	WP_011108469.1	493	1.3793331381842622e-20	1	69	4	69	1.0	STP	STP
FHA	69	WP_011108469.1	493	2.788886759639917e-15	2	68	105	167	0.9710144927536232	STP	STP
S01.UPB	202	WP_011108469.1	493	1.99e-136	1	202	275	476	41.0	PEPTIDASE	Peptidase
Sigma70_r2	71	WP_011108473.1	549	1.6563949367458863e-08	1	68	21	86	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_011108473.1	549	7.662870337684916e-13	2	52	116	166	0.9444444444444444	STP	STP
9.B.169.1.11	315	WP_011108475.1	395	1.39e-06	233	305	316	392	19.5	TC	TC
4.C.1.1.7	561	WP_011108477.1	549	4.49e-55	203	558	190	541	64.1	TC	TC
S1_97	480	WP_011108480.1	599	1.45e-30	6	231	4	241	39.7	SULFATLAS	Sulfatase
2.A.51.1.6	195	WP_011108481.1	185	2.7100000000000004e-26	9	191	4	184	97.8	TC	TC
8.A.1.1.2	394	WP_011108483.1	363	1.2e-33	59	352	58	360	83.5	TC	TC
9.B.144.1.4	830	WP_011108484.1	843	0.0	4	827	1	831	98.6	TC	TC
PfkB	302	WP_011108486.1	329	2.3989810708684385e-51	22	298	44	312	0.9172185430463576	STP	STP
PfkB	302	WP_011108490.1	311	5.578475620867893e-64	3	301	2	292	0.9900662251655628	STP	STP
2.A.7.8.3	345	WP_011108492.1	334	1.49e-05	189	334	170	320	45.2	TC	TC
2.A.21.3.7	505	WP_011108495.1	489	5.79e-77	17	480	12	486	97.1	TC	TC
NUDIX	131	WP_011108496.1	174	2.4912380406839023e-16	5	118	43	155	0.8702290076335878	STP	STP
TPR_1	34	WP_011108497.1	1003	3.153566670970498e-05	1	30	548	577	0.8823529411764706	STP	STP
TPR_1	34	WP_011108497.1	1003	2.1743718368899244e-06	6	32	662	688	0.7941176470588235	STP	STP
1.B.14.6.17	1041	WP_011108498.1	1057	1.07e-87	15	1041	10	1057	99.1	TC	TC
1.B.14.6.16	1036	WP_011108499.1	926	1.67e-35	101	1036	32	926	96.7	TC	TC
HTH_AraC	42	WP_011108503.1	1305	2.161152283642317e-07	6	42	1265	1302	0.8809523809523809	TF	TF
Reg_prop	24	WP_011108503.1	1305	1.6453670393841256e-05	1	24	346	369	1.0	STP	STP
Y_Y_Y	66	WP_011108503.1	1305	3.7215340489934076e-08	5	65	691	749	0.9242424242424242	STP	STP
HisKA	64	WP_011108503.1	1305	3.541933146804876e-09	3	64	802	866	0.96875	STP	STP
HATPase_c	111	WP_011108503.1	1305	9.894769754217359e-16	4	109	915	1020	0.954954954954955	STP	STP
Response_reg	112	WP_011108503.1	1305	2.076267355281432e-23	1	111	1057	1168	0.9910714285714286	STP	STP
HTH_18	81	WP_011108503.1	1305	8.917264135995436e-16	2	81	1225	1303	0.9876543209876544	STP	STP
S1_4	910	WP_011108509.1	337	4.21e-64	557	906	8	336	97.6	SULFATLAS	Sulfatase
S1_7	1802	WP_011108511.1	514	2.72e-87	1264	1798	18	512	96.3	SULFATLAS	Sulfatase
S1_7	2094	WP_011108512.1	759	1.04e-134	348	1101	21	748	95.9	SULFATLAS	Sulfatase
HTH_AraC	42	WP_011108517.1	1337	3.234637189744596e-09	8	40	1289	1322	0.7857142857142857	TF	TF
Reg_prop	24	WP_011108517.1	1337	9.922913623380114e-05	1	24	37	60	1.0	STP	STP
Reg_prop	24	WP_011108517.1	1337	6.463150725624077e-05	1	22	306	327	0.9166666666666666	STP	STP
Y_Y_Y	66	WP_011108517.1	1337	2.942416193420109e-18	1	66	708	772	1.0	STP	STP
HisKA	64	WP_011108517.1	1337	2.648932621606072e-13	1	63	826	891	0.984375	STP	STP
HATPase_c	111	WP_011108517.1	1337	2.793019996348886e-16	2	109	939	1044	0.972972972972973	STP	STP
Response_reg	112	WP_011108517.1	1337	1.2757645837864425e-25	2	111	1081	1190	0.9821428571428572	STP	STP
HTH_18	81	WP_011108517.1	1337	2.4607575834534962e-17	1	80	1246	1324	0.9876543209876544	STP	STP
1.B.14.6.17	1041	WP_011108526.1	1018	1.01e-105	14	1041	14	1017	98.6	TC	TC
0035607	54	WP_011108527.1	1326	8.71947564126216e-07	3	52	1278	1325	0.925925925925926	TF	TF
Reg_prop	24	WP_011108527.1	1326	1.363704600600555e-05	1	24	38	61	1.0	STP	STP
Reg_prop	24	WP_011108527.1	1326	9.05178576103508e-06	2	23	81	102	0.9166666666666666	STP	STP
Reg_prop	24	WP_011108527.1	1326	5.927244603480771e-05	2	23	311	332	0.9166666666666666	STP	STP
Y_Y_Y	66	WP_011108527.1	1326	3.088077136912244e-18	1	66	704	767	1.0	STP	STP
HisKA	64	WP_011108527.1	1326	1.3618779219835792e-13	1	62	821	885	0.96875	STP	STP
HATPase_c	111	WP_011108527.1	1326	4.9028357734187234e-14	2	96	934	1029	0.8558558558558559	STP	STP
Response_reg	112	WP_011108527.1	1326	3.7491295756340445e-24	1	109	1082	1190	0.9732142857142856	STP	STP
HTH_18	81	WP_011108527.1	1326	8.320004064661543e-19	1	79	1248	1325	0.9753086419753086	STP	STP
HTH_AraC	42	WP_011108531.1	1338	7.190256875669946e-05	5	42	1250	1288	0.9047619047619048	TF	TF
HTH_AraC	42	WP_011108531.1	1338	1.096253497653463e-07	10	35	1305	1331	0.6190476190476191	TF	TF
Reg_prop	24	WP_011108531.1	1338	5.893896313163139e-05	1	24	36	59	1.0	STP	STP
Reg_prop	24	WP_011108531.1	1338	3.331689561604343e-05	1	23	81	103	0.9583333333333334	STP	STP
Y_Y_Y	66	WP_011108531.1	1338	8.349325030647732e-18	2	66	716	779	0.9848484848484848	STP	STP
HisKA	64	WP_011108531.1	1338	1.9997649838877646e-13	2	63	834	898	0.96875	STP	STP
HATPase_c	111	WP_011108531.1	1338	4.29312596764081e-13	5	109	949	1057	0.945945945945946	STP	STP
Response_reg	112	WP_011108531.1	1338	4.8256276557497366e-24	1	110	1094	1203	0.9821428571428572	STP	STP
HTH_18	81	WP_011108531.1	1338	2.9337332692986523e-18	3	78	1262	1336	0.9382716049382716	STP	STP
S24.005	112	WP_011108539.1	241	5.77e-58	1	109	113	221	45.2	PEPTIDASE	Peptidase
2.A.6.2.22	1040	WP_011108542.1	1058	2.13e-216	1	1033	1	1035	97.8	TC	TC
9.B.259.2.2	718	WP_011108547.1	1346	3.57e-21	479	713	812	1041	17.1	TC	TC
HTH_AraC	42	WP_011108547.1	1346	3.907773728147293e-07	7	38	1307	1339	0.7619047619047619	TF	TF
Y_Y_Y	66	WP_011108547.1	1346	2.1155016532247798e-16	1	65	704	765	0.9848484848484848	STP	STP
HisKA	64	WP_011108547.1	1346	8.320471166703579e-13	2	64	821	885	0.984375	STP	STP
HATPase_c	111	WP_011108547.1	1346	5.291262231573355e-26	2	110	932	1044	0.981981981981982	STP	STP
Response_reg	112	WP_011108547.1	1346	6.477208473052775e-23	1	110	1097	1206	0.9821428571428572	STP	STP
HTH_18	81	WP_011108547.1	1346	1.422390350741083e-20	1	80	1264	1343	0.9876543209876544	STP	STP
0036286	54	WP_011108549.1	116	2.995748492913101e-13	4	53	14	63	0.925925925925926	TF	TF
HTH_18	81	WP_011108549.1	116	3.214611366086894e-21	2	80	36	114	0.9753086419753086	STP	STP
0043707	64	WP_011108573.1	67	1.0522746887984175e-10	5	62	4	62	0.90625	TF	TF
M15.UPD	134	WP_011108578.1	292	5.29e-93	1	134	147	280	45.9	PEPTIDASE	Peptidase
S1_15	1469	WP_011108580.1	863	2.19e-88	649	1458	36	850	94.4	SULFATLAS	Sulfatase
GerE	57	WP_011108581.1	191	1.9216113776194204e-06	18	43	147	172	0.4561403508771929	TF	TF
Sigma70_r2	71	WP_011108581.1	191	1.1688970982291742e-07	1	63	21	81	0.8873239436619719	STP	STP
Sigma70_r4_2	54	WP_011108581.1	191	3.673840121471818e-20	4	54	124	174	0.9444444444444444	STP	STP
1.B.14.6.17	1041	WP_011108582.1	1125	1.25e-76	31	1039	121	1122	89.1	TC	TC
S1_8	1071	WP_011108584.1	968	1.3100000000000002e-97	531	1011	412	905	51.0	SULFATLAS	Sulfatase
1.B.14.12.1	921	WP_011108585.1	938	9.2e-34	43	921	114	938	88.0	TC	TC
M14.UNW	74	WP_011108585.1	938	7.65e-40	2	74	31	103	7.8	PEPTIDASE	Peptidase
1.A.23.1.4	571	WP_011108587.1	616	4.38e-112	68	544	125	597	76.8	TC	TC
S1_30	501	WP_011108591.1	305	5.06e-09	273	385	198	305	35.4	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_011108592.1	1021	1.7600000000000002e-148	27	1039	23	1019	97.6	TC	TC
S1_7	1172	WP_011108593.1	520	7.09e-10	693	1134	24	467	85.4	SULFATLAS	Sulfatase
2.A.21.3.8	596	WP_011108596.1	625	6.0200000000000014e-210	1	594	1	610	97.6	TC	TC
FecR	96	WP_011108601.1	346	5.466349918545144e-18	3	96	139	233	0.9791666666666666	STP	STP
1.B.14.6.17	1041	WP_011108605.1	1031	6.1e-77	14	1041	11	1031	99.0	TC	TC
0035607	54	WP_011108607.1	1376	5.39337638796922e-08	3	53	1317	1365	0.9444444444444444	TF	TF
Reg_prop	24	WP_011108607.1	1376	3.593606641825121e-05	1	23	32	54	0.9583333333333334	STP	STP
Reg_prop	24	WP_011108607.1	1376	8.499009120340077e-07	1	23	224	246	0.9583333333333334	STP	STP
Reg_prop	24	WP_011108607.1	1376	7.365310034133234e-05	2	24	509	531	0.9583333333333334	STP	STP
Reg_prop	24	WP_011108607.1	1376	4.561910542029144e-05	1	23	596	618	0.9583333333333334	STP	STP
Y_Y_Y	66	WP_011108607.1	1376	2.797110387060732e-17	1	65	728	791	0.9848484848484848	STP	STP
HisKA	64	WP_011108607.1	1376	3.1317945590556e-13	2	63	847	911	0.96875	STP	STP
HATPase_c	111	WP_011108607.1	1376	3.7180100123424573e-23	6	108	963	1068	0.927927927927928	STP	STP
Response_reg	112	WP_011108607.1	1376	2.896766750606971e-23	2	112	1111	1221	0.9910714285714286	STP	STP
HTH_18	81	WP_011108607.1	1376	1.3297526398508637e-19	1	81	1287	1366	1.0	STP	STP
0036286	54	WP_011108608.1	280	4.8434256517302114e-05	8	53	180	225	0.8518518518518519	TF	TF
HTH_18	81	WP_011108608.1	280	2.2425149102185026e-18	1	80	197	275	0.9876543209876544	STP	STP
PALP	294	WP_011108620.1	315	3.1476869224148186e-69	2	294	9	297	0.9965986394557824	STP	STP
S1_7	1191	WP_011108622.1	548	5.67e-81	652	1190	20	548	96.5	SULFATLAS	Sulfatase
1.B.38.1.10	570	WP_011108628.1	496	8.14e-25	2	570	3	496	99.6	TC	TC
1.B.14.6.17	1041	WP_011108629.1	999	4.14e-169	25	1041	28	999	97.3	TC	TC
9.B.238.3.3	768	WP_011108633.1	1343	6.97e-14	541	753	809	1028	16.4	TC	TC
HTH_AraC	42	WP_011108633.1	1343	7.013664906729493e-10	4	42	1300	1339	0.9285714285714286	TF	TF
Reg_prop	24	WP_011108633.1	1343	5.17784797949466e-05	1	24	44	67	1.0	STP	STP
Y_Y_Y	66	WP_011108633.1	1343	3.597944272381146e-18	1	65	701	765	0.9848484848484848	STP	STP
HisKA	64	WP_011108633.1	1343	4.662278087469219e-13	2	62	821	884	0.953125	STP	STP
HATPase_c	111	WP_011108633.1	1343	3.533332953843579e-21	4	108	935	1043	0.945945945945946	STP	STP
Response_reg	112	WP_011108633.1	1343	8.846396812667455e-24	1	109	1096	1204	0.9732142857142856	STP	STP
HTH_18	81	WP_011108633.1	1343	1.8579027495718123e-14	3	80	1264	1339	0.9629629629629628	STP	STP
S1_4	550	WP_011108637.1	550	0.0	1	550	1	550	100.0	SULFATLAS	Sulfatase
S33.UPW	326	WP_011108638.1	468	8.06e-232	1	326	143	468	69.7	PEPTIDASE	Peptidase
2.A.1.2.14	394	WP_011108639.1	380	1.68e-123	1	383	1	378	99.5	TC	TC
9.B.330.4.1	303	WP_011108644.1	281	1.0399999999999998e-23	36	286	13	266	90.4	TC	TC
1.C.39.13.1	470	WP_011108645.1	470	0.0	1	470	1	470	100.0	TC	TC
S1_7	1217	WP_011108647.1	479	3.48e-78	25	487	20	479	96.0	SULFATLAS	Sulfatase
2.A.115.1.1	280	WP_011108649.1	305	4.35e-25	2	275	9	296	94.4	TC	TC
S1_7	1724	WP_011108650.1	193	1.21e-36	139	352	5	191	96.9	SULFATLAS	Sulfatase
S1_7	1217	WP_011108653.1	648	2.66e-40	10	213	5	214	32.4	SULFATLAS	Sulfatase
HTH_AraC	42	WP_011108655.1	1271	8.024735544617237e-10	7	40	1211	1245	0.8095238095238095	TF	TF
Reg_prop	24	WP_011108655.1	1271	2.5476081887001108e-05	1	22	232	253	0.9166666666666666	STP	STP
Reg_prop	24	WP_011108655.1	1271	1.652733445211272e-05	1	23	454	476	0.9583333333333334	STP	STP
Y_Y_Y	66	WP_011108655.1	1271	3.090987010175052e-17	1	66	633	696	1.0	STP	STP
HisKA	64	WP_011108655.1	1271	1.8907398870212057e-13	1	63	750	815	0.984375	STP	STP
HATPase_c	111	WP_011108655.1	1271	1.15571398329492e-15	2	109	863	968	0.972972972972973	STP	STP
Response_reg	112	WP_011108655.1	1271	4.929929776811857e-25	2	111	1004	1113	0.9821428571428572	STP	STP
HTH_18	81	WP_011108655.1	1271	2.875426701637146e-16	1	80	1169	1247	0.9876543209876544	STP	STP
HTH_18	81	WP_011108669.1	157	2.758821960560929e-14	1	80	64	143	0.9876543209876544	STP	STP
S1_7	1284	WP_011108674.1	808	5.62e-137	484	1243	21	758	91.3	SULFATLAS	Sulfatase
S1_19	756	WP_011108679.1	301	3.84e-17	497	603	42	147	35.2	SULFATLAS	Sulfatase
S1_7	1217	WP_011108686.1	477	3.92e-84	25	487	20	473	95.2	SULFATLAS	Sulfatase
HTH_AraC	42	WP_011108687.1	1310	2.573606753984855e-12	6	40	1268	1303	0.8333333333333334	TF	TF
Y_Y_Y	66	WP_011108687.1	1310	1.066883845580247e-09	6	65	691	748	0.9090909090909092	STP	STP
HisKA	64	WP_011108687.1	1310	4.30615210423474e-11	2	62	800	863	0.953125	STP	STP
HATPase_c	111	WP_011108687.1	1310	2.9418568897312195e-19	3	110	913	1020	0.972972972972973	STP	STP
Response_reg	112	WP_011108687.1	1310	1.327648582428273e-26	1	111	1059	1170	0.9910714285714286	STP	STP
HTH_18	81	WP_011108687.1	1310	4.213754693612078e-20	1	80	1227	1305	0.9876543209876544	STP	STP
S1_11	1268	WP_011108688.1	815	9.06e-150	51	779	55	805	92.1	SULFATLAS	Sulfatase
8.A.46.3.4	674	WP_011108690.1	621	7.1800000000000006e-37	13	665	8	616	98.1	TC	TC
S1_16	806	WP_011108691.1	623	1.17e-19	480	806	227	623	63.7	SULFATLAS	Sulfatase
S1_11	522	WP_011108692.1	522	0.0	1	522	1	522	100.0	SULFATLAS	Sulfatase
S1_16	982	WP_011108693.1	774	8.43e-101	40	528	28	524	64.2	SULFATLAS	Sulfatase
9.B.169.4.6	387	WP_011108695.1	376	1.19e-25	4	387	9	376	97.9	TC	TC
2.A.53.3.9	565	WP_011108696.1	559	6.810000000000001e-85	22	548	15	540	94.1	TC	TC
3.D.10.1.4	566	WP_011108697.1	523	2.34e-76	5	527	4	519	98.7	TC	TC
Pyr_redox_2	292	WP_011108698.1	447	6.164581501881443e-70	1	292	3	319	1.0	STP	STP
S13.UPW	442	WP_011108699.1	468	0.0	1	442	27	468	94.4	PEPTIDASE	Peptidase
Sigma70_r2	71	WP_011108700.1	196	2.884439226794136e-14	1	69	32	99	0.971830985915493	STP	STP
Sigma70_r4_2	54	WP_011108700.1	196	3.487959404805952e-13	2	48	133	179	0.8703703703703703	STP	STP
A39.UNW	1302	WP_011108702.1	1337	1.85e-14	915	1302	733	1129	29.7	PEPTIDASE	Peptidase
I39.UPW	220	WP_011108710.1	1058	1.12e-67	2	220	23	239	20.5	PEPTIDASE	Peptidase
9.B.142.9.16	1090	WP_011108712.1	1124	1.3299999999999998e-221	10	1067	8	1102	97.4	TC	TC
S09.UPB	372	WP_011108719.1	732	1.86e-209	1	371	322	712	53.4	PEPTIDASE	Peptidase
Response_reg	112	WP_011108722.1	259	2.649972176526447e-20	1	111	10	120	0.9910714285714286	STP	STP
S1_2	2932	WP_011108723.1	949	2.57e-39	1017	2077	3	936	98.4	SULFATLAS	Sulfatase
5.B.14.1.1	326	WP_011108724.1	324	2.92e-28	47	306	45	304	80.2	TC	TC
FecR	96	WP_011108728.1	402	2.791160287700822e-17	6	95	197	287	0.9375	STP	STP
GerE	57	WP_011108735.1	189	1.965704722120425e-09	3	43	130	170	0.7192982456140351	TF	TF
Sigma70_r2	71	WP_011108735.1	189	8.816355357182696e-11	1	68	22	87	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_011108735.1	189	1.0716010691084853e-13	2	53	121	171	0.9629629629629628	STP	STP
FecR	96	WP_011108736.1	394	1.6665735379166252e-16	3	95	187	279	0.96875	STP	STP
1.B.14.6.1	1038	WP_011108737.1	1182	8.07e-77	43	1036	116	1182	90.3	TC	TC
9.B.156.3.1	522	WP_011108740.1	410	5.07e-98	145	521	34	409	91.7	TC	TC
S09.UPC	165	WP_011108741.1	255	5.48e-121	1	165	88	252	64.7	PEPTIDASE	Peptidase
S46.001	712	WP_011108743.1	713	0.0	1	712	1	712	99.9	PEPTIDASE	Peptidase
S1_22	1220	WP_011108746.1	591	4.58e-89	660	1200	24	568	92.2	SULFATLAS	Sulfatase
S1_19	1513	WP_011108747.1	1421	5.7099999999999985e-190	489	1512	28	1048	71.9	SULFATLAS	Sulfatase
S1_15	1469	WP_011108750.1	825	5.780000000000002e-156	651	1469	35	823	95.6	SULFATLAS	Sulfatase
2.A.21.9.2	1156	WP_011108752.1	1366	2.28e-14	779	1152	827	1215	28.5	TC	TC
HTH_AraC	42	WP_011108752.1	1366	3.72031303730331e-08	2	42	1309	1347	0.9761904761904762	TF	TF
